Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
YESIL,35.2,❌,❌,❌,❌,23.6,❌,❌,—
TEZOL,37.3,❌,❌,❌,❌,23.8,❌,❌,—
SKYLP,38.7,❌,❌,❌,✅,23.8,❌,❌,—
KAPLM,41.0,❌,❌,❌,❌,23.9,❌,❌,—
IZINV,35.9,❌,❌,❌,❌,24.1,❌,❌,—
PKENT,32.2,❌,❌,❌,❌,24.1,❌,❌,—
KRTEK,32.1,✅,❌,✅,❌,24.2,✅,✅,—
KZBGY,37.4,❌,❌,❌,❌,24.3,❌,❌,—
NATEN,33.6,❌,❌,❌,❌,24.5,❌,❌,—
VERTU,40.6,❌,❌,❌,❌,24.5,❌,❌,—
VKING,37.2,❌,❌,❌,❌,24.8,❌,❌,—
ANGEN,32.7,❌,❌,❌,❌,24.9,❌,❌,—
HDFGS,40.5,❌,❌,❌,❌,24.9,❌,❌,—
BAYRK,39.9,❌,❌,❌,❌,24.9,❌,❌,—
SEGYO,40.7,❌,❌,❌,❌,24.9,✅,❌,—
OYLUM,39.8,❌,❌,❌,❌,25.0,❌,❌,—
KATMR,38.4,❌,❌,❌,❌,25.0,❌,❌,—
DOFER,37.7,❌,❌,❌,❌,25.2,❌,❌,—
SILVR,36.9,❌,❌,❌,❌,25.2,❌,❌,—
LUKSK,39.5,❌,❌,❌,✅,25.4,❌,❌,—
TMSN,35.4,❌,❌,❌,❌,25.4,❌,❌,—
DERHL,44.5,❌,❌,❌,❌,25.5,❌,❌,—
ARZUM,34.1,❌,❌,❌,❌,25.5,❌,❌,—
GENTS,41.2,❌,❌,❌,❌,25.5,❌,❌,—
KONKA,35.6,❌,❌,❌,❌,25.6,❌,❌,—
UFUK,41.2,❌,❌,❌,❌,25.6,❌,❌,—
QNBTR,43.7,❌,❌,❌,❌,25.7,❌,❌,—
MEKAG,37.7,❌,❌,❌,❌,25.7,❌,❌,—
IHEVA,40.8,❌,❌,❌,❌,25.8,❌,❌,—
CMENT,37.9,❌,❌,❌,✅,25.9,❌,❌,—
KLSER,23.6,❌,✅,❌,❌,26.0,❌,❌,—
DITAS,38.5,❌,❌,❌,❌,26.1,❌,❌,—
LRSHO,38.5,❌,❌,❌,❌,26.1,❌,❌,—
ISSEN,35.3,❌,❌,❌,❌,26.1,❌,❌,—
EMKEL,39.6,❌,❌,❌,❌,26.1,❌,❌,—
BYDNR,39.4,❌,❌,❌,❌,26.1,❌,❌,—
SOKE,36.4,❌,❌,❌,❌,26.2,❌,❌,—
ICUGS,40.9,❌,❌,❌,❌,26.2,❌,❌,—
CRDFA,43.9,❌,❌,❌,✅,26.2,❌,❌,—
ESCAR,41.0,❌,❌,❌,❌,26.2,❌,❌,—
EUREN,34.5,❌,❌,❌,❌,26.3,❌,❌,—
KUTPO,42.3,❌,❌,❌,❌,26.3,❌,❌,—
DAPGM,38.0,❌,❌,❌,❌,26.3,❌,❌,—
SMRTG,35.4,❌,❌,❌,❌,26.3,❌,❌,—
MAKTK,40.3,❌,❌,❌,❌,26.3,❌,❌,—
LIDER,37.3,❌,❌,❌,❌,26.4,❌,❌,—
MMCAS,38.6,❌,❌,❌,❌,26.5,❌,❌,—
CASA,36.7,❌,❌,❌,❌,26.7,❌,❌,—
CONSE,32.3,❌,❌,❌,❌,26.7,❌,❌,—
ERBOS,38.0,❌,❌,❌,❌,26.9,✅,❌,—
TLMAN,37.8,❌,❌,❌,❌,27.0,❌,❌,—
GLRYH,35.3,❌,❌,❌,❌,27.0,❌,❌,—
ELITE,38.8,❌,❌,❌,❌,27.1,❌,❌,—
ORCAY,32.3,❌,❌,❌,❌,27.1,❌,❌,—
ADESE,42.6,❌,❌,❌,❌,27.4,❌,❌,—
A1YEN,37.8,❌,❌,❌,❌,27.5,❌,❌,—
MNDTR,35.2,❌,❌,❌,❌,27.5,❌,❌,—
ATAGY,39.9,❌,❌,❌,❌,27.7,❌,❌,—
IZENR,32.0,❌,❌,❌,❌,27.7,❌,❌,—
KFEIN,40.5,❌,❌,❌,❌,27.7,❌,❌,—
CVKMD,43.2,❌,❌,❌,❌,27.8,❌,❌,—
HUBVC,41.0,❌,❌,❌,❌,27.8,❌,❌,—
KIMMR,45.1,❌,❌,❌,❌,27.8,❌,❌,—
HTTBT,41.9,❌,❌,❌,❌,27.9,✅,❌,—
IHLGM,39.4,❌,❌,❌,❌,28.0,❌,❌,—
ULAS,40.9,❌,❌,❌,❌,28.0,❌,❌,—
PARSN,37.8,❌,❌,❌,❌,28.1,❌,❌,—
ATAKP,33.0,❌,❌,❌,❌,28.1,✅,❌,—
ZEDUR,37.1,❌,❌,❌,❌,28.1,❌,❌,—
TATEN,35.7,❌,❌,❌,❌,28.2,❌,❌,—
COSMO,40.8,❌,❌,❌,❌,28.3,❌,❌,—
ECZYT,45.9,❌,❌,❌,✅,28.3,❌,❌,—
DMSAS,39.5,❌,❌,❌,❌,28.5,❌,❌,—
KUYAS,41.3,❌,❌,❌,✅,28.5,❌,❌,—
PAPIL,39.4,❌,❌,❌,❌,28.6,❌,❌,—
ERSU,41.6,❌,❌,❌,❌,28.7,❌,❌,—
KONTR,33.1,❌,❌,❌,❌,28.7,❌,✅,—
SEYKM,39.3,❌,❌,❌,❌,28.8,❌,❌,—
BFREN,32.2,❌,✅,❌,❌,28.8,❌,❌,—
OSMEN,36.3,❌,✅,❌,❌,28.8,❌,❌,—
MEGMT,39.6,❌,❌,❌,❌,28.9,✅,❌,—
BIOEN,39.5,❌,❌,❌,❌,28.9,❌,❌,—
AVTUR,42.4,❌,❌,❌,❌,29.0,❌,❌,—
BURCE,46.0,❌,❌,❌,❌,29.0,❌,❌,—
IHLAS,38.8,❌,❌,❌,❌,29.0,❌,✅,—
PENTA,37.0,❌,❌,❌,❌,29.1,❌,❌,—
MAGEN,43.4,❌,❌,❌,❌,29.1,❌,❌,—
SMART,40.3,❌,❌,❌,❌,29.1,❌,❌,—
SELVA,40.0,❌,❌,❌,❌,29.1,❌,❌,—
BIENY,29.8,❌,❌,❌,❌,29.2,❌,❌,—
GATEG,44.2,❌,❌,❌,✅,29.2,❌,❌,—
ZOREN,34.0,❌,❌,❌,❌,29.2,❌,❌,—
BMSCH,41.3,❌,❌,❌,❌,29.2,❌,❌,—
GZNMI,38.5,❌,❌,❌,❌,29.2,❌,❌,—
KOPOL,35.4,❌,❌,❌,❌,29.2,❌,❌,—
AVHOL,39.1,❌,❌,❌,❌,29.3,❌,❌,—
FENER,34.3,❌,✅,❌,❌,29.5,❌,✅,—
IHGZT,39.5,❌,❌,❌,❌,29.5,❌,❌,—
ACSEL,43.8,❌,❌,❌,❌,29.6,❌,❌,—
MARBL,36.8,❌,❌,❌,❌,29.6,❌,❌,—
TRILC,36.6,❌,❌,❌,❌,29.6,❌,✅,—
KRSTL,46.4,❌,❌,❌,❌,29.7,❌,❌,—
ALKA,43.2,❌,❌,❌,❌,29.7,❌,❌,—
ENSRI,40.3,❌,❌,❌,❌,29.8,❌,✅,—
LINK,38.2,❌,❌,❌,❌,29.8,❌,❌,—
VESBE,30.2,❌,❌,❌,❌,29.9,❌,❌,—
SNICA,29.3,❌,❌,❌,❌,30.0,❌,❌,—
OSTIM,37.0,❌,❌,❌,❌,30.0,❌,❌,—
IZFAS,41.6,❌,❌,❌,❌,30.1,❌,❌,—
BERA,38.8,❌,❌,❌,❌,30.1,❌,❌,—
HATEK,38.6,❌,❌,❌,❌,30.1,❌,❌,—
RUZYE,39.3,❌,❌,❌,❌,30.2,❌,❌,—
ARENA,39.8,❌,❌,❌,❌,30.2,❌,❌,—
YAYLA,41.1,❌,❌,❌,❌,30.2,❌,❌,—
KSTUR,40.4,❌,❌,❌,❌,30.2,❌,❌,—
YATAS,41.0,❌,❌,❌,❌,30.2,❌,❌,—
CEMAS,42.2,❌,❌,❌,❌,30.3,✅,❌,—
DOGUB,44.1,❌,❌,❌,❌,30.5,❌,❌,—
ALKIM,40.7,❌,❌,❌,✅,30.6,❌,❌,—
DESA,42.9,❌,❌,❌,✅,30.7,❌,❌,—
GOKNR,37.9,❌,❌,❌,❌,30.8,❌,❌,—
GRNYO,40.6,❌,❌,❌,❌,30.8,❌,❌,—
CEMTS,43.0,❌,❌,❌,✅,30.8,✅,❌,—
MZHLD,36.2,❌,❌,❌,❌,30.9,❌,❌,—
AKSUE,44.4,❌,❌,❌,❌,30.9,❌,❌,—
BASCM,44.3,❌,❌,❌,❌,31.0,❌,❌,—
POLTK,35.9,❌,❌,❌,❌,31.2,❌,❌,—
ORMA,42.3,❌,❌,❌,❌,31.2,✅,❌,—
BRYAT,42.3,❌,❌,❌,❌,31.3,❌,❌,—
TEKTU,42.3,❌,❌,❌,❌,31.3,❌,❌,—
PRDGS,38.3,❌,❌,❌,❌,31.3,❌,❌,—
KLMSN,43.1,❌,❌,❌,✅,31.3,❌,❌,—
ISYAT,40.9,❌,❌,❌,❌,31.4,❌,❌,—
ASUZU,40.3,❌,❌,❌,❌,31.4,❌,❌,—
SAMAT,39.6,❌,❌,❌,❌,31.4,✅,❌,—
QUAGR,38.7,❌,❌,❌,❌,31.5,❌,❌,—
PRKAB,42.5,❌,❌,❌,❌,31.6,❌,❌,—
LKMNH,42.6,❌,❌,❌,✅,31.6,❌,❌,—
SRVGY,37.6,❌,❌,❌,❌,31.6,✅,❌,—
TSGYO,39.9,❌,❌,❌,❌,31.6,❌,❌,—
ALFAS,39.2,❌,❌,❌,❌,31.6,❌,❌,—
VKFYO,42.6,❌,❌,❌,❌,31.6,❌,❌,—
EKSUN,40.2,❌,❌,❌,❌,31.7,❌,❌,—
GLCVY,42.9,❌,❌,❌,❌,31.7,❌,❌,—
YUNSA,46.1,❌,❌,❌,✅,31.7,❌,❌,—
ERCB,32.7,❌,❌,❌,❌,31.7,✅,❌,—
PLTUR,41.9,❌,❌,❌,❌,31.8,❌,❌,—
BRKSN,42.7,❌,❌,❌,❌,31.8,❌,❌,—
TKNSA,39.3,❌,❌,❌,❌,31.9,❌,❌,—
EUYO,43.2,❌,❌,❌,❌,31.9,❌,❌,—
PEKGY,44.0,❌,❌,❌,❌,32.0,❌,❌,—
CANTE,39.1,❌,❌,❌,❌,32.0,❌,❌,—
TMPOL,43.7,❌,❌,❌,❌,32.0,❌,❌,—
ARCLK,37.5,❌,❌,❌,❌,32.0,❌,❌,—
GOLTS,40.6,❌,❌,❌,❌,32.0,❌,❌,—
DESPC,39.4,❌,❌,❌,❌,32.1,❌,❌,—
ESEN,41.9,❌,❌,❌,❌,32.2,❌,❌,—
DGATE,46.5,❌,❌,❌,❌,32.2,❌,❌,—
YYLGD,41.8,❌,❌,❌,❌,32.2,✅,❌,—
KAYSE,39.2,❌,❌,❌,❌,32.3,❌,❌,—
KAREL,39.9,❌,❌,❌,❌,32.3,✅,❌,—
OBASE,43.3,❌,❌,❌,❌,32.3,❌,❌,—
EDATA,46.7,❌,❌,❌,✅,32.4,❌,❌,—
OYYAT,43.5,❌,❌,❌,❌,32.5,✅,❌,—
IHAAS,43.0,❌,❌,❌,❌,32.5,❌,❌,—
IDGYO,41.0,❌,❌,❌,❌,32.5,❌,❌,—
SEKUR,47.1,❌,❌,❌,✅,32.6,❌,❌,—
KTSKR,45.0,❌,❌,❌,❌,32.6,❌,❌,—
PENGD,45.4,❌,❌,❌,✅,32.6,❌,❌,—
TDGYO,41.7,❌,❌,❌,❌,32.7,❌,❌,—
VKGYO,48.5,❌,❌,❌,✅,32.7,❌,❌,—
OZGYO,45.7,❌,❌,❌,❌,32.8,❌,❌,—
ISKPL,42.4,❌,❌,❌,❌,32.9,❌,❌,—
KLKIM,42.1,❌,❌,❌,❌,32.9,✅,❌,—
DGNMO,41.4,❌,❌,❌,❌,32.9,❌,❌,—
SANFM,40.9,❌,❌,❌,✅,32.9,❌,❌,—
BEYAZ,42.2,❌,❌,❌,❌,32.9,❌,❌,—
SUWEN,35.4,❌,❌,❌,❌,32.9,❌,❌,—
BIZIM,38.7,❌,❌,❌,❌,33.1,❌,❌,—
TERA,46.7,❌,❌,❌,✅,33.1,❌,❌,—
HEKTS,32.3,❌,✅,❌,❌,33.2,❌,❌,—
PSGYO,43.6,❌,❌,❌,❌,33.3,❌,❌,—
DYOBY,42.7,❌,❌,❌,❌,33.3,❌,❌,—
GSRAY,33.0,❌,✅,❌,❌,33.3,❌,❌,—
INVEO,41.7,❌,❌,❌,❌,33.4,❌,❌,—
PGSUS,37.2,✅,❌,✅,❌,33.4,❌,✅,—
DOKTA,41.4,❌,❌,❌,❌,33.4,❌,❌,—
ALCTL,43.0,❌,❌,❌,❌,33.4,✅,❌,—
BRKVY,44.3,❌,❌,❌,❌,33.5,❌,❌,—
KLGYO,42.4,❌,❌,❌,❌,33.6,❌,❌,—
TGSAS,45.2,❌,❌,❌,✅,33.6,❌,❌,—
BAKAB,43.7,❌,❌,❌,❌,33.6,❌,❌,—
KENT,34.9,❌,❌,❌,❌,33.7,❌,❌,—
KRVGD,43.9,❌,❌,❌,❌,33.8,✅,❌,—
PNLSN,42.6,❌,❌,❌,❌,33.8,❌,❌,—
MAKIM,39.0,❌,❌,❌,❌,33.8,✅,❌,—
AZTEK,41.4,❌,❌,❌,❌,33.9,❌,❌,—
BANVT,39.6,❌,❌,❌,❌,34.1,❌,❌,—
DENGE,41.2,❌,❌,❌,❌,34.2,❌,❌,—
SNGYO,43.1,❌,❌,❌,❌,34.2,✅,❌,—
AFYON,46.5,❌,❌,❌,✅,34.2,❌,❌,—
INFO,44.2,❌,❌,❌,❌,34.3,❌,❌,—
HEDEF,45.5,❌,❌,❌,✅,34.3,❌,❌,—
SUMAS,41.1,❌,❌,❌,❌,34.4,❌,❌,—
BIGTK,43.1,❌,❌,❌,❌,34.5,❌,❌,—
SKBNK,44.5,❌,❌,❌,❌,34.5,❌,❌,—
OYAYO,47.3,❌,❌,❌,❌,34.6,❌,❌,—
BRKO,44.2,❌,❌,❌,✅,34.7,❌,❌,—
KRDMB,54.7,❌,❌,❌,✅,34.7,❌,❌,—
FADE,42.4,❌,❌,❌,❌,34.7,❌,❌,—
INGRM,41.3,❌,❌,❌,❌,34.8,❌,❌,—
RALYH,47.5,❌,❌,❌,✅,34.9,❌,❌,—
BRISA,43.7,❌,❌,❌,❌,34.9,❌,❌,—
GEDIK,49.4,❌,❌,❌,❌,35.0,❌,❌,—
INTEM,45.6,❌,❌,❌,❌,35.0,❌,❌,—
ULUFA,48.4,❌,❌,❌,❌,35.0,✅,❌,—
GWIND,43.3,❌,❌,❌,❌,35.1,❌,❌,—
DAGI,48.2,❌,❌,❌,✅,35.2,❌,❌,—
CLEBI,44.6,❌,❌,❌,❌,35.2,✅,❌,—
GENIL,42.9,❌,❌,❌,❌,35.3,❌,❌,—
BRMEN,46.1,❌,❌,❌,✅,35.4,❌,❌,—
DERIM,42.7,❌,❌,❌,✅,35.4,❌,❌,—
GEDZA,45.9,❌,❌,❌,❌,35.6,❌,❌,—
NUGYO,44.9,❌,❌,❌,❌,35.6,❌,❌,—
MOBTL,53.1,❌,❌,❌,✅,35.7,❌,❌,—
MNDRS,44.1,❌,❌,❌,❌,35.7,❌,❌,—
YAPRK,40.2,❌,❌,❌,❌,35.7,❌,❌,—
FRIGO,46.0,❌,❌,❌,❌,35.7,❌,❌,—
SKTAS,40.0,❌,❌,❌,❌,35.8,❌,❌,—
MSGYO,48.8,❌,❌,❌,✅,35.8,❌,❌,—
MACKO,48.5,❌,❌,❌,❌,35.8,❌,❌,—
ULUSE,46.9,❌,❌,❌,❌,35.8,❌,❌,—
BURVA,50.2,❌,❌,❌,❌,35.8,❌,❌,—
ISBIR,40.7,❌,❌,❌,❌,35.9,❌,❌,—
PKART,50.9,❌,❌,❌,❌,35.9,❌,❌,—
BNTAS,39.1,❌,❌,❌,✅,35.9,❌,❌,—
VANGD,53.2,❌,❌,❌,✅,36.0,❌,❌,—
ATLAS,44.8,❌,❌,❌,❌,36.3,❌,❌,—
NIBAS,46.2,❌,❌,❌,❌,36.3,❌,❌,—
INTEK,39.0,❌,❌,❌,❌,36.4,❌,❌,—
BALAT,45.9,❌,❌,❌,❌,36.4,❌,❌,—
SDTTR,45.1,❌,❌,❌,✅,36.5,❌,❌,—
SANKO,43.7,❌,❌,❌,❌,36.6,❌,❌,—
RODRG,45.3,❌,❌,❌,❌,36.6,❌,❌,—
GRSEL,50.7,❌,❌,❌,❌,36.6,✅,❌,—
BLCYT,44.0,❌,❌,❌,❌,36.7,✅,❌,—
ISGSY,53.1,❌,❌,❌,✅,36.8,❌,❌,—
RNPOL,48.5,❌,❌,❌,❌,36.8,❌,❌,—
MANAS,49.4,❌,❌,❌,❌,36.9,❌,❌,—
EGSER,42.3,❌,❌,❌,❌,36.9,❌,❌,—
ECILC,47.9,❌,❌,❌,✅,36.9,✅,❌,—
BESLR,44.9,❌,❌,❌,❌,37.0,❌,❌,—
GLBMD,46.1,❌,❌,❌,❌,37.0,✅,❌,—
MERCN,45.2,❌,❌,❌,❌,37.0,❌,❌,—
DZGYO,47.4,❌,❌,❌,❌,37.1,❌,❌,—
SUNTK,46.1,❌,❌,❌,❌,37.1,❌,❌,—
KUVVA,50.3,❌,❌,❌,✅,37.1,❌,❌,—
MIATK,42.1,❌,❌,❌,❌,37.2,❌,❌,—
DGGYO,44.6,❌,❌,❌,✅,37.2,❌,❌,—
VESTL,32.2,❌,❌,❌,❌,37.2,❌,❌,—
BVSAN,41.2,❌,❌,❌,❌,37.3,❌,❌,—
CMBTN,37.7,❌,❌,❌,❌,37.3,❌,❌,—
TUREX,43.8,❌,❌,❌,❌,37.4,✅,❌,—
GOODY,39.7,❌,❌,❌,✅,37.5,❌,❌,—
ADEL,41.7,❌,✅,❌,❌,37.5,❌,❌,—
TTRAK,39.4,❌,❌,❌,❌,37.6,❌,❌,—
ULKER,45.1,❌,❌,❌,❌,37.7,✅,❌,—
NTHOL,46.7,❌,❌,❌,✅,37.7,❌,❌,—
GSDHO,47.2,❌,❌,❌,✅,37.9,❌,❌,—
KLNMA,41.8,❌,❌,❌,❌,37.9,❌,❌,—
ISMEN,47.2,❌,❌,❌,❌,37.9,❌,❌,—
AYEN,48.8,❌,❌,❌,✅,37.9,❌,❌,—
KCAER,45.4,❌,❌,❌,✅,37.9,❌,❌,—
AVOD,46.3,❌,❌,❌,❌,38.0,❌,❌,—
ALGYO,45.2,❌,❌,❌,❌,38.0,❌,❌,—
MERIT,48.1,❌,❌,❌,❌,38.0,❌,❌,—
CUSAN,44.6,❌,❌,❌,✅,38.1,❌,❌,—
CATES,43.4,❌,❌,❌,❌,38.1,❌,❌,—
GESAN,46.6,❌,❌,❌,❌,38.2,❌,❌,—
KZGYO,34.6,❌,❌,❌,❌,38.4,❌,❌,—
BUCIM,40.9,❌,❌,❌,❌,38.4,✅,❌,—
EUHOL,45.9,❌,❌,❌,❌,38.4,✅,❌,—
AYCES,45.8,❌,❌,❌,❌,38.5,❌,❌,—
PSDTC,46.2,❌,❌,❌,✅,38.6,❌,❌,—
HLGYO,54.6,❌,❌,❌,✅,38.6,✅,❌,—
AKENR,44.6,❌,❌,❌,❌,38.7,❌,❌,—
LIDFA,52.7,❌,❌,❌,❌,38.8,❌,❌,—
BAGFS,44.7,❌,❌,❌,❌,38.9,❌,❌,—
QNBFK,42.5,❌,❌,❌,❌,38.9,❌,❌,—
GEREL,52.7,❌,❌,❌,✅,39.0,❌,❌,—
DOAS,48.8,❌,❌,❌,❌,39.0,✅,❌,—
ALCAR,39.8,❌,❌,❌,❌,39.0,❌,❌,—
PINSU,51.2,❌,❌,❌,✅,39.1,✅,❌,—
CIMSA,48.9,❌,❌,❌,❌,39.1,✅,❌,—
JANTS,38.8,❌,❌,❌,❌,39.1,❌,❌,—
CWENE,46.7,❌,❌,❌,❌,39.1,✅,❌,—
TEHOL,50.6,❌,❌,❌,✅,39.3,❌,❌,—
MGROS,51.7,❌,❌,❌,❌,39.4,✅,❌,—
SARKY,51.5,❌,❌,❌,❌,39.4,❌,❌,—
KARTN,50.3,❌,❌,❌,❌,39.5,❌,❌,—
PRKME,44.6,❌,❌,❌,❌,39.7,❌,❌,—
MRGYO,42.0,❌,❌,❌,❌,39.7,❌,❌,—
BASGZ,58.9,❌,❌,❌,✅,39.7,❌,❌,—
GARFA,48.9,❌,❌,❌,✅,39.7,❌,❌,—
TABGD,53.0,❌,❌,❌,❌,39.8,❌,❌,—
PRZMA,52.2,❌,❌,❌,❌,40.0,❌,❌,—
ISFIN,54.9,❌,❌,❌,❌,40.0,❌,❌,—
ULUUN,48.0,❌,❌,❌,✅,40.0,✅,❌,—
OZRDN,54.8,❌,❌,❌,❌,40.1,❌,❌,—
MAALT,48.1,❌,❌,❌,❌,40.2,❌,❌,—
ICBCT,50.6,❌,❌,❌,❌,40.3,❌,❌,—
FONET,55.5,❌,❌,❌,❌,40.3,✅,❌,—
AGYO,47.3,❌,❌,❌,❌,40.4,❌,❌,—
IEYHO,58.6,❌,❌,❌,✅,40.4,❌,❌,—
HKTM,43.2,❌,❌,❌,❌,40.4,❌,❌,—
FROTO,45.7,✅,❌,✅,❌,40.5,✅,✅,—
KORDS,46.1,❌,❌,❌,❌,40.6,❌,❌,—
DNISI,46.9,❌,❌,❌,✅,40.7,❌,❌,—
SNPAM,48.7,❌,❌,❌,✅,40.7,✅,❌,—
POLHO,62.5,❌,❌,❌,✅,40.7,❌,❌,—
ETYAT,54.1,❌,❌,❌,✅,40.8,❌,❌,—
KMPUR,43.9,❌,❌,❌,❌,40.8,❌,❌,—
YKSLN,32.1,❌,❌,❌,❌,40.8,❌,❌,—
MTRKS,49.6,❌,❌,❌,✅,40.9,❌,❌,—
VAKKO,48.4,❌,❌,❌,✅,40.9,✅,❌,—
TSKB,48.2,❌,❌,❌,❌,40.9,❌,❌,—
ESCOM,52.2,❌,❌,❌,✅,41.0,❌,❌,—
UMPAS,56.5,✅,❌,❌,❌,41.1,❌,✅,—
MTRYO,50.6,❌,❌,❌,❌,41.2,❌,❌,—
IZMDC,50.0,❌,❌,❌,✅,41.2,❌,❌,—
KGYO,55.6,❌,❌,❌,❌,41.2,❌,❌,—
NUHCM,46.4,❌,❌,❌,❌,41.3,✅,❌,—
AYES,58.7,❌,❌,❌,✅,41.3,✅,❌,—
BRLSM,45.4,❌,❌,❌,❌,41.4,❌,❌,—
BOBET,42.7,❌,❌,❌,❌,41.4,❌,❌,—
AKFGY,49.3,❌,❌,❌,❌,41.4,✅,❌,—
OTKAR,41.0,❌,❌,❌,❌,41.5,✅,✅,—
RUBNS,46.9,❌,❌,❌,❌,41.7,❌,❌,—
GOZDE,45.6,❌,❌,❌,❌,41.7,❌,❌,—
NTGAZ,58.2,❌,❌,❌,✅,41.8,❌,❌,—
VERUS,51.5,❌,❌,❌,✅,41.9,❌,❌,—
ARASE,62.2,❌,❌,❌,❌,41.9,❌,❌,—
AKMGY,53.4,❌,❌,❌,❌,42.1,❌,❌,—
KNFRT,47.3,❌,❌,❌,❌,42.2,❌,❌,—
TSPOR,42.5,❌,❌,❌,❌,42.2,✅,❌,—
AKSEN,57.3,❌,❌,❌,✅,42.2,✅,❌,—
DIRIT,47.2,❌,❌,❌,❌,42.4,❌,❌,—
ATSYH,52.3,❌,❌,❌,❌,42.4,❌,❌,—
PAGYO,60.7,❌,❌,❌,✅,42.4,❌,❌,—
OZKGY,50.1,❌,❌,❌,✅,42.5,✅,❌,—
METRO,57.3,❌,❌,❌,✅,42.6,❌,❌,—
ANELE,53.9,❌,❌,❌,✅,42.7,❌,❌,—
KRONT,55.5,❌,❌,❌,❌,42.8,❌,❌,—
SELEC,53.1,❌,❌,❌,✅,42.9,❌,❌,—
TURGG,47.3,❌,❌,❌,❌,43.0,✅,❌,—
SASA,39.2,❌,❌,❌,❌,43.1,❌,❌,—
EMNIS,41.0,❌,❌,❌,❌,43.2,✅,❌,—
EPLAS,46.3,❌,❌,❌,❌,43.2,❌,❌,—
ANSGR,57.2,❌,❌,❌,❌,43.2,❌,❌,—
SANEL,54.6,❌,❌,❌,❌,43.4,✅,❌,—
EUKYO,60.5,❌,❌,❌,✅,43.5,❌,❌,—
EDIP,52.8,❌,❌,❌,✅,43.5,✅,❌,—
MARTI,38.7,❌,❌,❌,❌,43.5,❌,❌,—
SAYAS,48.0,❌,❌,❌,❌,43.6,❌,❌,—
PETUN,50.0,❌,❌,❌,❌,43.7,✅,❌,—
SISE,49.2,✅,❌,✅,❌,43.8,✅,❌,—
SONME,52.8,❌,❌,❌,✅,43.8,❌,❌,—
DOHOL,56.5,❌,❌,❌,❌,43.8,❌,❌,—
HURGZ,51.4,❌,❌,❌,❌,43.9,❌,❌,—
KARSN,45.2,❌,❌,❌,❌,44.0,❌,❌,—
AYDEM,51.0,❌,❌,❌,❌,44.1,❌,❌,—
CEOEM,46.5,❌,❌,❌,❌,44.2,❌,❌,—
TCELL,54.2,✅,❌,✅,❌,44.3,✅,❌,—
TBORG,50.0,❌,❌,❌,❌,44.4,❌,❌,—
PNSUT,49.2,❌,❌,❌,❌,44.7,✅,❌,—
EUPWR,54.9,❌,❌,❌,❌,44.8,❌,❌,—
TURSG,63.2,❌,❌,❌,❌,44.8,❌,❌,—
THYAO,52.6,❌,❌,❌,❌,44.9,✅,❌,—
TATGD,47.8,❌,✅,❌,❌,45.0,✅,❌,—
