Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
MMCAS,39.1,❌,❌,❌,❌,27.0,❌,❌,—
DERHL,44.8,❌,❌,❌,❌,27.0,❌,❌,—
CRDFA,44.9,❌,❌,❌,✅,27.1,❌,❌,—
KLSER,23.9,❌,✅,❌,❌,27.1,❌,❌,—
MAKTK,40.8,❌,❌,❌,❌,27.2,❌,❌,—
KATMR,39.1,❌,❌,❌,❌,27.2,✅,❌,—
OYLUM,40.4,❌,❌,❌,❌,27.4,✅,❌,—
ERBOS,38.2,❌,❌,❌,❌,27.5,✅,❌,—
ISSEN,35.9,❌,❌,❌,❌,27.5,❌,❌,—
EUREN,34.9,❌,❌,❌,❌,27.5,❌,❌,—
DMSAS,38.9,❌,❌,❌,❌,27.6,❌,❌,—
CASA,37.2,❌,❌,❌,❌,27.7,❌,❌,—
ICUGS,42.2,❌,❌,❌,❌,27.8,❌,❌,—
ADESE,42.7,❌,❌,❌,❌,27.8,❌,❌,—
CONSE,32.8,❌,❌,❌,❌,27.8,❌,❌,—
GATEG,42.7,❌,❌,❌,✅,27.9,❌,❌,—
IZENR,32.2,❌,❌,❌,❌,27.9,❌,❌,—
SMRTG,36.5,❌,❌,❌,❌,28.0,❌,❌,—
ELITE,39.4,❌,❌,❌,❌,28.2,❌,❌,—
ESCAR,42.7,❌,❌,❌,❌,28.3,❌,❌,—
ERSU,41.2,❌,❌,❌,❌,28.3,❌,❌,—
TLMAN,38.7,❌,❌,❌,❌,28.4,❌,❌,—
ORCAY,32.8,❌,❌,❌,❌,28.5,❌,❌,—
GLRYH,36.3,❌,❌,❌,❌,28.5,❌,❌,—
AVTUR,42.0,❌,❌,❌,❌,28.5,❌,❌,—
ULAS,41.2,❌,❌,❌,❌,28.6,❌,❌,—
MEGMT,39.3,❌,❌,❌,❌,28.6,❌,❌,—
TATEN,36.0,❌,❌,❌,❌,28.6,❌,❌,—
SEGYO,41.5,❌,❌,❌,❌,28.7,✅,❌,—
KFEIN,41.2,❌,❌,❌,❌,28.8,❌,❌,—
ECZYT,46.4,❌,❌,❌,✅,28.9,❌,❌,—
ATAGY,40.6,❌,❌,❌,❌,29.0,❌,❌,—
A1YEN,38.9,❌,❌,❌,❌,29.0,❌,❌,—
BMSCH,41.2,❌,❌,❌,❌,29.0,❌,❌,—
KIMMR,45.7,❌,❌,❌,❌,29.1,✅,❌,—
MNDTR,35.7,❌,❌,❌,❌,29.1,✅,❌,—
CVKMD,43.8,❌,❌,❌,❌,29.2,✅,❌,—
HUBVC,42.0,❌,❌,❌,❌,29.3,❌,❌,—
IHLGM,40.2,❌,❌,❌,❌,29.4,❌,❌,—
PARSN,38.5,❌,❌,❌,❌,29.4,❌,❌,—
KUTPO,43.8,❌,❌,❌,❌,29.4,❌,❌,—
KONTR,33.2,❌,❌,❌,❌,29.4,❌,✅,—
BIOEN,39.8,❌,❌,❌,❌,29.5,❌,❌,—
ZEDUR,38.1,❌,❌,❌,❌,29.5,❌,❌,—
COSMO,41.5,❌,❌,❌,❌,29.6,❌,❌,—
SELVA,40.3,❌,❌,❌,❌,29.6,❌,❌,—
IHLAS,39.0,❌,❌,❌,❌,29.7,❌,✅,—
AVHOL,39.4,❌,❌,❌,❌,29.8,❌,❌,—
PAPIL,40.0,❌,❌,❌,❌,29.8,❌,❌,—
TRILC,36.7,❌,❌,❌,❌,29.8,❌,✅,—
KUYAS,42.9,❌,❌,❌,✅,29.9,❌,❌,—
ENSRI,40.4,❌,❌,❌,❌,30.0,❌,✅,—
YAYLA,41.1,❌,❌,❌,❌,30.1,❌,❌,—
SMART,40.9,❌,❌,❌,❌,30.1,❌,❌,—
FENER,34.3,❌,✅,❌,❌,30.1,❌,✅,—
KOPOL,36.1,❌,❌,❌,❌,30.2,❌,❌,—
GZNMI,39.0,❌,❌,❌,❌,30.3,❌,❌,—
MAGEN,44.4,❌,❌,❌,❌,30.3,❌,❌,—
ATAKP,33.8,❌,❌,❌,❌,30.5,✅,❌,—
BFREN,32.4,❌,✅,❌,❌,30.6,❌,❌,—
ALKA,43.7,❌,❌,❌,❌,30.6,❌,❌,—
KRSTL,46.9,❌,❌,❌,❌,30.7,❌,❌,—
BIENY,30.5,❌,❌,❌,❌,30.8,❌,❌,—
GOKNR,38.0,❌,❌,❌,❌,30.8,❌,❌,—
OSMEN,36.4,❌,✅,❌,❌,30.8,❌,❌,—
SEYKM,40.5,❌,❌,❌,❌,30.8,❌,❌,—
RUZYE,39.9,❌,❌,❌,❌,31.0,❌,❌,—
BURCE,47.0,❌,❌,❌,❌,31.0,✅,❌,—
AKSUE,44.6,❌,❌,❌,❌,31.1,❌,❌,—
IZFAS,42.8,❌,❌,❌,❌,31.1,❌,❌,—
LINK,38.7,❌,❌,❌,❌,31.2,✅,❌,—
CEMTS,43.0,❌,❌,❌,✅,31.2,✅,❌,—
ACSEL,44.7,❌,❌,❌,❌,31.2,❌,❌,—
KRVGD,43.1,❌,❌,❌,❌,31.3,✅,❌,—
GRNYO,41.1,❌,❌,❌,❌,31.3,❌,❌,—
VESBE,30.6,❌,❌,❌,❌,31.4,❌,❌,—
HTTBT,42.7,❌,❌,❌,❌,31.4,✅,❌,—
SNICA,30.1,❌,❌,❌,❌,31.4,❌,❌,—
ZOREN,34.9,❌,❌,❌,❌,31.4,❌,❌,—
ARENA,40.3,❌,❌,❌,❌,31.5,❌,❌,—
BERA,39.7,❌,❌,❌,❌,31.8,✅,❌,—
PRDGS,38.9,❌,❌,❌,❌,31.9,❌,❌,—
PENTA,38.0,❌,❌,❌,❌,31.9,✅,❌,—
KAYSE,39.0,❌,❌,❌,❌,31.9,❌,❌,—
MARBL,38.2,❌,❌,❌,❌,31.9,❌,❌,—
KSTUR,41.1,❌,❌,❌,❌,31.9,❌,❌,—
KLMSN,43.5,❌,❌,❌,✅,32.0,❌,❌,—
TEKTU,42.7,❌,❌,❌,❌,32.1,❌,❌,—
OSTIM,38.1,❌,❌,❌,❌,32.1,✅,❌,—
POLTK,36.3,❌,❌,❌,❌,32.1,❌,❌,—
DESA,43.5,❌,❌,❌,✅,32.1,✅,❌,—
ALKIM,41.7,❌,❌,❌,✅,32.2,❌,❌,—
BASCM,45.1,❌,❌,❌,❌,32.2,❌,❌,—
ASUZU,40.7,❌,❌,❌,❌,32.2,❌,❌,—
DOGUB,45.8,❌,❌,❌,❌,32.3,❌,❌,—
MZHLD,37.0,❌,❌,❌,❌,32.4,❌,❌,—
KAREL,39.9,❌,❌,❌,❌,32.4,✅,❌,—
ISYAT,41.2,❌,❌,❌,❌,32.4,✅,❌,—
TSGYO,40.1,❌,❌,❌,❌,32.4,✅,❌,—
ORMA,42.7,❌,❌,❌,❌,32.5,✅,❌,—
DGATE,46.8,❌,❌,❌,✅,32.5,❌,❌,—
PRKAB,43.2,❌,❌,❌,❌,32.7,❌,❌,—
TMPOL,44.4,❌,❌,❌,❌,32.7,❌,❌,—
LKMNH,43.2,❌,❌,❌,✅,32.8,❌,❌,—
CEMAS,42.7,❌,❌,❌,❌,32.8,✅,❌,—
IHGZT,41.0,❌,❌,❌,❌,33.0,✅,❌,—
PEKGY,44.9,❌,❌,❌,❌,33.0,❌,❌,—
ESEN,42.1,❌,❌,❌,❌,33.1,❌,❌,—
YUNSA,46.5,❌,❌,❌,✅,33.1,✅,❌,—
TUREX,43.1,❌,❌,❌,❌,33.2,✅,❌,—
YATAS,42.3,❌,❌,❌,❌,33.2,✅,❌,—
EUHOL,44.2,❌,❌,❌,❌,33.2,✅,❌,—
EUYO,44.3,❌,❌,❌,❌,33.2,❌,❌,—
HATEK,40.5,❌,❌,❌,❌,33.3,❌,❌,—
TKNSA,39.9,❌,❌,❌,❌,33.3,❌,❌,—
GLCVY,43.8,❌,❌,❌,❌,33.3,❌,❌,—
IDGYO,41.6,❌,❌,❌,❌,33.3,❌,❌,—
KTSKR,45.5,❌,❌,❌,❌,33.3,❌,❌,—
SANFM,41.3,❌,❌,❌,✅,33.4,❌,❌,—
GOLTS,41.4,❌,❌,❌,❌,33.4,❌,❌,—
DGNMO,41.8,❌,❌,❌,❌,33.5,❌,❌,—
ISKPL,42.9,❌,❌,❌,❌,33.5,❌,❌,—
VKFYO,43.9,❌,❌,❌,❌,33.5,❌,❌,—
QUAGR,39.6,❌,❌,❌,❌,33.5,❌,❌,—
EDATA,48.1,❌,❌,❌,✅,33.7,❌,❌,—
SAMAT,40.1,❌,❌,❌,❌,33.7,✅,❌,—
KRDMB,53.7,❌,❌,❌,✅,33.7,❌,❌,—
KENT,34.9,❌,❌,❌,❌,33.7,❌,❌,—
EKSUN,41.0,❌,❌,❌,❌,33.8,✅,❌,—
BAKAB,43.8,❌,❌,❌,❌,33.8,❌,❌,—
ERCB,33.1,❌,❌,❌,❌,33.9,✅,❌,—
SEKUR,48.4,❌,❌,❌,✅,33.9,❌,❌,—
TGSAS,45.5,❌,❌,❌,✅,33.9,❌,❌,—
PENGD,46.4,❌,❌,❌,✅,33.9,❌,❌,—
ALFAS,39.7,❌,❌,❌,❌,33.9,✅,❌,—
DESPC,40.5,❌,❌,❌,❌,34.0,❌,❌,—
BLCYT,42.9,❌,❌,❌,❌,34.0,❌,❌,—
BRYAT,43.5,❌,❌,❌,❌,34.0,✅,❌,—
ALCTL,43.3,❌,❌,❌,❌,34.0,✅,❌,—
HEKTS,32.5,❌,✅,❌,❌,34.1,❌,❌,—
GLBMD,45.2,❌,❌,❌,❌,34.2,✅,❌,—
OBASE,44.6,❌,❌,❌,❌,34.2,❌,❌,—
BRKSN,44.0,❌,❌,❌,❌,34.4,❌,❌,—
GSRAY,33.2,❌,✅,❌,❌,34.5,❌,❌,—
BIZIM,39.4,❌,❌,❌,❌,34.5,❌,❌,—
HEDEF,45.6,❌,❌,❌,✅,34.5,❌,❌,—
PSGYO,44.9,❌,❌,❌,❌,34.5,❌,❌,—
TERA,47.9,❌,❌,❌,✅,34.6,❌,❌,—
CANTE,39.9,❌,❌,❌,❌,34.6,❌,✅,—
BEYAZ,43.2,❌,❌,❌,❌,34.6,❌,❌,—
PINSU,49.5,❌,❌,❌,✅,34.7,❌,❌,—
PLTUR,43.3,❌,❌,❌,❌,34.7,✅,❌,—
AFYON,46.8,❌,❌,❌,✅,34.7,❌,❌,—
PNLSN,43.1,❌,❌,❌,❌,34.7,❌,❌,—
DYOBY,43.4,❌,❌,❌,❌,34.8,❌,❌,—
BRKVY,45.1,❌,❌,❌,❌,34.9,❌,❌,—
INVEO,42.3,❌,❌,❌,❌,34.9,❌,❌,—
SKBNK,45.0,❌,❌,❌,❌,35.0,❌,❌,—
BANVT,39.9,❌,❌,❌,❌,35.0,❌,❌,—
KLKIM,42.9,❌,❌,❌,❌,35.2,✅,❌,—
IHAAS,45.6,❌,❌,❌,❌,35.2,❌,❌,—
TDGYO,43.3,❌,❌,❌,❌,35.3,❌,❌,—
ARCLK,38.3,❌,❌,❌,❌,35.3,✅,❌,—
SUMAS,41.7,❌,❌,❌,❌,35.3,❌,❌,—
YYLGD,42.6,❌,❌,❌,❌,35.3,✅,❌,—
INFO,45.2,❌,❌,❌,❌,35.4,❌,❌,—
SRVGY,38.5,❌,❌,❌,❌,35.4,✅,❌,—
MIATK,40.9,❌,❌,❌,❌,35.4,❌,❌,—
SUWEN,36.9,❌,❌,❌,❌,35.5,❌,❌,—
FADE,43.0,❌,❌,❌,❌,35.5,❌,❌,—
OYAYO,48.1,❌,❌,❌,❌,35.6,❌,❌,—
SNGYO,43.6,❌,❌,❌,❌,35.7,✅,❌,—
VANGD,52.8,❌,❌,❌,✅,35.7,❌,❌,—
BIGTK,43.8,❌,❌,❌,❌,35.8,❌,❌,—
OZGYO,48.8,❌,❌,❌,❌,35.8,❌,❌,—
INGRM,41.9,❌,❌,❌,❌,35.8,❌,❌,—
VKGYO,49.9,❌,❌,❌,✅,35.9,✅,❌,—
BURVA,50.5,❌,❌,❌,❌,36.2,❌,❌,—
MOBTL,53.5,❌,❌,❌,✅,36.2,❌,❌,—
YAPRK,40.4,❌,❌,❌,❌,36.3,❌,❌,—
BRMEN,46.7,❌,❌,❌,✅,36.3,❌,❌,—
MAKIM,39.7,❌,❌,❌,❌,36.3,✅,❌,—
GWIND,43.9,❌,❌,❌,❌,36.3,❌,❌,—
PKART,51.2,❌,❌,❌,❌,36.3,❌,❌,—
DENGE,42.1,❌,❌,❌,❌,36.3,❌,❌,—
FRIGO,46.5,❌,❌,❌,❌,36.4,❌,❌,—
RALYH,48.7,❌,❌,❌,✅,36.4,❌,❌,—
INTEK,39.0,❌,❌,❌,❌,36.4,❌,❌,—
ULUFA,48.9,❌,❌,❌,❌,36.4,✅,❌,—
GENIL,44.0,❌,❌,❌,✅,36.6,❌,❌,—
BRKO,45.6,❌,❌,❌,✅,36.6,❌,❌,—
BESLR,44.7,❌,❌,❌,❌,36.7,❌,❌,—
GEDZA,46.7,❌,❌,❌,❌,36.8,❌,❌,—
KLGYO,43.9,❌,❌,❌,✅,36.8,✅,❌,—
NIBAS,46.5,❌,❌,❌,❌,36.9,❌,❌,—
NUGYO,45.8,❌,❌,❌,❌,37.0,❌,❌,—
AZTEK,42.8,❌,❌,❌,❌,37.0,❌,❌,—
OYYAT,44.8,❌,❌,❌,❌,37.0,✅,❌,—
PGSUS,38.7,✅,❌,✅,❌,37.0,✅,✅,—
INTEM,46.2,❌,❌,❌,❌,37.1,✅,❌,—
MSGYO,49.8,❌,❌,❌,✅,37.1,❌,❌,—
ULUSE,48.1,❌,❌,❌,❌,37.2,❌,❌,—
RODRG,45.7,❌,❌,❌,❌,37.2,❌,❌,—
BRISA,44.8,❌,❌,❌,❌,37.3,✅,❌,—
GEDIK,50.9,❌,❌,❌,❌,37.3,❌,❌,—
ISBIR,41.2,❌,❌,❌,❌,37.3,❌,❌,—
SKTAS,40.7,❌,❌,❌,❌,37.3,❌,❌,—
BNTAS,39.8,❌,❌,❌,✅,37.3,❌,❌,—
AYES,55.6,❌,❌,❌,✅,37.3,❌,❌,—
DERIM,44.3,❌,❌,❌,✅,37.4,❌,❌,—
EGSER,42.5,❌,❌,❌,❌,37.4,❌,❌,—
DOKTA,43.5,❌,❌,❌,❌,37.4,❌,❌,—
DAGI,50.1,❌,❌,❌,✅,37.5,❌,❌,—
MNDRS,45.0,❌,❌,❌,❌,37.6,✅,❌,—
CLEBI,45.3,❌,❌,❌,❌,37.8,✅,❌,—
ISGSY,54.0,❌,❌,❌,✅,37.9,❌,❌,—
MACKO,49.8,❌,❌,❌,❌,38.0,❌,❌,—
ECILC,48.3,❌,❌,❌,✅,38.1,✅,❌,—
BALAT,47.5,❌,❌,❌,❌,38.3,❌,❌,—
TTRAK,39.6,❌,❌,❌,❌,38.3,❌,❌,—
MANAS,50.8,❌,❌,❌,❌,38.4,❌,❌,—
DZGYO,48.1,❌,❌,❌,❌,38.4,❌,❌,—
SUNTK,46.8,❌,❌,❌,❌,38.5,❌,❌,—
DGGYO,45.4,❌,❌,❌,✅,38.5,❌,❌,—
SANKO,44.6,❌,❌,❌,❌,38.5,❌,❌,—
AYCES,45.8,❌,❌,❌,❌,38.6,❌,❌,—
GSDHO,47.7,❌,❌,❌,✅,38.7,❌,❌,—
ETYAT,51.9,❌,❌,❌,✅,38.7,❌,❌,—
KUVVA,51.6,❌,❌,❌,✅,38.7,❌,❌,—
KLNMA,42.0,❌,✅,❌,❌,38.8,❌,❌,—
MERCN,46.1,❌,❌,❌,❌,38.8,✅,❌,—
BVSAN,42.8,❌,❌,❌,❌,38.8,❌,❌,—
ALGYO,45.8,❌,❌,❌,❌,38.8,❌,❌,—
ULKER,45.4,❌,❌,❌,❌,38.9,✅,✅,—
SNPAM,48.3,❌,❌,❌,✅,38.9,✅,❌,—
GEREL,52.4,❌,❌,❌,✅,38.9,❌,❌,—
RNPOL,50.5,❌,❌,❌,❌,39.0,❌,❌,—
AVOD,47.0,❌,❌,❌,❌,39.0,❌,❌,—
ATLAS,47.1,❌,❌,❌,❌,39.0,❌,❌,—
GOODY,40.8,❌,❌,❌,✅,39.2,❌,❌,—
CMBTN,38.6,❌,❌,❌,❌,39.2,❌,❌,—
ISMEN,48.0,✅,❌,✅,❌,39.2,❌,❌,—
KCAER,46.2,❌,❌,❌,✅,39.2,❌,❌,—
AYEN,50.2,❌,❌,❌,✅,39.3,❌,❌,—
KZGYO,35.6,❌,❌,❌,❌,39.3,❌,❌,—
CATES,44.3,❌,❌,❌,❌,39.3,❌,❌,—
CUSAN,45.5,❌,❌,❌,✅,39.4,❌,❌,—
CWENE,47.0,❌,❌,❌,❌,39.4,✅,❌,—
ADEL,42.1,❌,✅,❌,❌,39.4,❌,❌,—
SDTTR,46.8,❌,❌,❌,✅,39.5,✅,❌,—
QNBFK,42.7,❌,❌,❌,❌,39.5,❌,❌,—
VESTL,32.9,❌,✅,❌,❌,39.6,❌,❌,—
GRSEL,52.1,❌,❌,❌,❌,39.7,✅,❌,—
GESAN,47.5,❌,❌,❌,❌,39.8,✅,❌,—
MGROS,51.8,✅,❌,✅,✅,39.8,✅,❌,—
EDIP,50.9,❌,❌,❌,✅,40.1,❌,❌,—
HLGYO,55.4,❌,❌,❌,✅,40.2,✅,❌,—
LIDFA,54.0,❌,❌,❌,❌,40.3,✅,❌,—
PSDTC,47.4,❌,❌,❌,✅,40.4,✅,❌,—
MERIT,49.3,❌,❌,❌,❌,40.4,✅,❌,—
EMNIS,40.3,❌,❌,❌,❌,40.5,✅,❌,—
BAGFS,45.6,❌,❌,❌,❌,40.6,❌,❌,—
BUCIM,41.5,❌,❌,❌,❌,40.7,✅,❌,—
JANTS,39.5,❌,❌,❌,❌,40.8,❌,❌,—
AKENR,46.1,❌,❌,❌,❌,40.8,❌,❌,—
POLHO,62.7,❌,❌,❌,✅,40.9,❌,❌,—
TEHOL,52.1,❌,❌,❌,✅,40.9,❌,❌,—
KARTN,51.4,❌,❌,❌,❌,40.9,❌,❌,—
MAALT,48.5,❌,❌,❌,❌,40.9,❌,❌,—
BASGZ,60.0,❌,❌,❌,✅,40.9,✅,❌,—
UMPAS,56.5,✅,❌,❌,❌,41.1,❌,✅,—
NTHOL,48.7,❌,❌,❌,✅,41.1,✅,❌,—
PETUN,48.9,❌,❌,❌,❌,41.1,❌,❌,—
CIMSA,49.8,❌,❌,❌,❌,41.1,✅,❌,—
ULUUN,48.8,❌,❌,❌,✅,41.2,✅,❌,—
AGYO,47.9,❌,❌,❌,❌,41.2,❌,❌,—
ATSYH,51.4,❌,❌,❌,❌,41.2,❌,❌,—
AKSEN,56.7,❌,❌,❌,✅,41.3,✅,❌,—
PRKME,45.5,❌,❌,❌,❌,41.3,❌,❌,—
PRZMA,53.8,❌,❌,❌,❌,41.5,❌,❌,—
GARFA,50.0,❌,❌,❌,✅,41.5,✅,❌,—
MTRKS,50.1,❌,❌,❌,✅,41.5,❌,❌,—
PNSUT,47.9,❌,❌,❌,❌,41.6,❌,❌,—
FROTO,46.2,✅,❌,✅,❌,41.6,✅,✅,—
ALCAR,41.2,❌,❌,❌,❌,41.6,❌,❌,—
RUBNS,46.9,❌,❌,❌,❌,41.7,❌,❌,—
MRGYO,43.2,❌,❌,❌,❌,41.7,❌,❌,—
NUHCM,46.5,❌,❌,❌,❌,41.7,✅,❌,—
SANEL,53.3,❌,❌,❌,❌,41.8,✅,❌,—
KORDS,47.0,❌,❌,❌,❌,41.8,❌,❌,—
ICBCT,51.7,❌,❌,❌,❌,41.8,❌,❌,—
DOAS,49.9,❌,❌,❌,❌,41.9,✅,❌,—
IZMDC,51.0,❌,❌,❌,✅,42.0,❌,❌,—
TABGD,55.0,❌,❌,❌,❌,42.2,❌,❌,—
TSPOR,42.5,❌,❌,❌,❌,42.2,✅,❌,—
HKTM,44.1,❌,❌,❌,❌,42.3,❌,❌,—
DNISI,47.9,❌,❌,❌,✅,42.3,❌,❌,—
SARKY,52.7,❌,❌,❌,❌,42.3,✅,❌,—
OZRDN,57.2,❌,❌,❌,❌,42.4,❌,❌,—
AKMGY,53.6,❌,❌,❌,❌,42.4,❌,❌,—
VAKKO,48.9,❌,❌,❌,✅,42.6,✅,❌,—
YKSLN,33.2,✅,❌,✅,❌,42.6,❌,❌,—
KMPUR,45.0,❌,❌,❌,❌,42.7,✅,❌,—
FONET,57.2,❌,❌,❌,❌,42.9,✅,❌,—
TSKB,49.4,❌,❌,❌,❌,42.9,❌,❌,—
BRLSM,46.5,❌,❌,❌,❌,43.0,❌,❌,—
VERUS,52.2,❌,❌,❌,✅,43.0,❌,❌,—
AKFGY,50.3,❌,❌,❌,❌,43.0,✅,❌,—
OTKAR,41.5,❌,❌,❌,❌,43.1,✅,✅,—
IEYHO,61.7,❌,❌,❌,✅,43.1,❌,❌,—
GOZDE,46.6,❌,❌,❌,❌,43.1,❌,❌,—
ESCOM,53.4,❌,❌,❌,✅,43.2,✅,❌,—
KNFRT,47.8,❌,❌,❌,❌,43.4,❌,❌,—
KGYO,58.5,❌,❌,❌,❌,43.5,❌,❌,—
BLUME,50.9,❌,❌,❌,❌,43.7,❌,❌,—
ATEKS,47.3,❌,❌,❌,✅,43.7,✅,❌,—
BOBET,44.3,❌,❌,❌,❌,43.9,✅,❌,—
OZKGY,50.7,❌,❌,❌,✅,44.0,✅,❌,—
KRONT,56.4,❌,❌,❌,❌,44.0,✅,❌,—
ANELE,55.4,❌,❌,❌,✅,44.1,❌,❌,—
HURGZ,51.6,❌,❌,❌,❌,44.1,❌,❌,—
DIRIT,48.0,❌,❌,❌,❌,44.1,❌,❌,—
SASA,39.7,❌,❌,❌,❌,44.2,❌,❌,—
ISFIN,56.6,❌,❌,❌,❌,44.2,✅,❌,—
ARASE,64.9,❌,❌,❌,❌,44.3,❌,❌,—
PAGYO,62.7,❌,❌,❌,✅,44.4,✅,❌,—
NTGAZ,59.4,❌,❌,❌,✅,44.5,✅,❌,—
METRO,58.7,❌,❌,❌,✅,44.5,✅,❌,—
SELEC,54.9,❌,❌,❌,✅,44.5,❌,❌,—
SONME,53.5,❌,❌,❌,✅,44.8,❌,❌,—
TBORG,50.2,❌,❌,❌,❌,44.8,❌,❌,—
EPLAS,47.3,❌,❌,❌,❌,45.0,❌,❌,—
ANSGR,58.6,❌,❌,❌,❌,45.0,❌,❌,—
TTKOM,52.8,✅,❌,✅,✅,45.2,✅,❌,—
KARSN,46.4,❌,❌,❌,❌,45.3,✅,❌,—
TURGG,48.3,❌,❌,❌,❌,45.5,✅,❌,—
MARTI,40.0,❌,❌,❌,❌,45.5,❌,❌,—
AYDEM,51.9,❌,❌,❌,❌,45.6,✅,❌,—
SISE,50.5,✅,❌,✅,❌,45.7,✅,❌,—
FMIZP,48.2,❌,❌,❌,❌,45.7,✅,❌,—
TCELL,55.0,✅,❌,✅,❌,45.8,✅,❌,—
DURDO,56.8,❌,❌,❌,❌,45.9,❌,❌,—
SAYAS,49.2,❌,❌,❌,❌,46.0,✅,❌,—
TATGD,48.2,❌,✅,❌,❌,46.0,✅,❌,—
AKFYE,54.7,❌,❌,❌,❌,46.2,❌,❌,—
ODAS,52.0,❌,❌,❌,❌,46.3,✅,❌,—
