Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
KUVVA,56.7,❌,❌,❌,✅,45.6,❌,❌,—
ARDYZ,58.2,❌,❌,❌,✅,45.7,❌,❌,—
GUBRF,56.4,❌,❌,❌,✅,45.9,❌,❌,—
MRSHL,49.5,❌,❌,❌,❌,46.2,❌,❌,—
EGGUB,54.8,❌,❌,❌,✅,46.3,❌,❌,—
ASTOR,62.8,❌,❌,❌,✅,46.4,❌,❌,—
EKGYO,54.8,❌,❌,❌,❌,46.6,❌,❌,—
AKSA,54.2,✅,❌,✅,✅,46.8,❌,❌,—
EPLAS,48.3,❌,❌,❌,❌,46.8,❌,❌,—
SAHOL,52.5,❌,❌,❌,❌,46.9,❌,❌,—
AEFES,54.8,✅,❌,✅,❌,47.1,❌,❌,—
KONYA,40.8,❌,✅,❌,❌,47.2,❌,✅,—
ISGYO,56.6,❌,❌,❌,✅,47.2,❌,❌,—
CATES,50.5,❌,✅,❌,❌,47.3,❌,❌,—
HURGZ,54.7,❌,❌,❌,❌,47.6,❌,❌,—
DOCO,58.6,❌,❌,❌,✅,47.7,❌,❌,—
SONME,55.8,❌,❌,❌,✅,47.8,❌,❌,—
PRZMA,60.3,❌,❌,❌,❌,47.9,❌,❌,—
VERUS,55.3,❌,❌,❌,✅,48.0,❌,❌,—
KLSYN,59.9,❌,❌,❌,✅,48.1,❌,❌,—
TAVHL,55.0,✅,❌,✅,❌,48.2,❌,✅,—
ISCTR,52.1,✅,❌,✅,✅,48.2,❌,✅,—
TEHOL,58.8,❌,❌,❌,✅,48.3,❌,❌,—
TNZTP,54.3,❌,❌,❌,❌,48.3,❌,❌,—
TRGYO,67.9,❌,❌,❌,✅,48.4,❌,❌,—
ANHYT,58.3,✅,❌,✅,✅,48.7,❌,❌,—
GARAN,55.5,❌,❌,❌,✅,48.8,❌,✅,—
LOGO,54.4,✅,❌,✅,❌,48.9,❌,✅,—
VBTYZ,55.7,❌,✅,❌,✅,48.9,❌,❌,—
EREGL,60.4,❌,❌,❌,❌,48.9,❌,❌,—
YKBNK,54.1,❌,❌,❌,✅,48.9,❌,❌,—
TOASO,58.0,✅,❌,✅,✅,48.9,❌,❌,—
YGGYO,70.8,❌,❌,❌,✅,49.4,❌,❌,—
MPARK,61.1,✅,❌,✅,❌,49.5,❌,❌,—
INDES,58.7,❌,❌,❌,✅,49.6,❌,❌,—
BJKAS,37.7,❌,✅,❌,❌,49.7,❌,❌,—
ZRGYO,55.2,✅,❌,✅,✅,49.7,❌,✅,—
ARSAN,57.4,❌,❌,❌,❌,49.8,❌,❌,—
AKBNK,54.6,❌,❌,❌,❌,49.8,❌,✅,—
ANELE,61.9,❌,✅,❌,✅,49.9,❌,❌,—
KERVN,66.0,❌,✅,❌,✅,50.1,❌,❌,—
ARASE,71.2,❌,❌,❌,❌,50.1,❌,❌,—
GMTAS,84.5,❌,❌,❌,✅,50.2,❌,❌,—
GSDDE,61.7,❌,✅,❌,✅,50.4,❌,❌,—
AGESA,65.2,❌,❌,❌,✅,50.5,❌,❌,—
AKSGY,67.2,❌,❌,❌,❌,50.7,❌,❌,—
CCOLA,42.1,✅,✅,✅,❌,50.7,❌,❌,—
ALBRK,60.5,❌,❌,❌,❌,50.8,❌,❌,—
ETILR,49.3,✅,✅,✅,❌,50.8,❌,❌,—
ENJSA,69.1,❌,❌,❌,❌,50.9,❌,❌,—
PCILT,61.8,❌,❌,❌,✅,51.0,❌,❌,—
RYSAS,59.9,❌,❌,❌,✅,51.1,❌,❌,—
DURDO,60.1,❌,❌,❌,❌,51.2,❌,❌,—
TRMET,60.0,❌,❌,❌,✅,51.3,❌,❌,—
SELEC,62.7,❌,✅,❌,✅,51.4,❌,❌,—
MRGYO,48.2,✅,❌,✅,✅,51.5,❌,✅,—
PETKM,55.5,✅,✅,✅,✅,51.5,❌,❌,—
AVGYO,60.8,✅,✅,✅,✅,51.9,❌,❌,—
VAKBN,58.4,✅,❌,✅,✅,52.0,❌,❌,—
FLAP,54.9,✅,✅,✅,❌,52.0,❌,✅,—
TRALT,63.0,❌,✅,❌,✅,52.1,❌,❌,—
ATSYH,59.0,❌,✅,❌,❌,52.4,❌,❌,—
KGYO,68.5,❌,❌,❌,✅,52.5,❌,❌,—
ASELS,73.1,❌,❌,❌,✅,52.8,❌,❌,—
ATATP,65.1,❌,✅,❌,✅,53.6,❌,❌,—
BOSSA,53.6,✅,✅,✅,✅,53.6,✅,✅,🟢
KRDMA,57.2,❌,✅,❌,✅,54.1,❌,❌,—
TRCAS,66.1,❌,❌,❌,✅,54.7,❌,❌,—
ALARK,56.9,❌,✅,❌,❌,55.0,❌,❌,—
TRENJ,64.1,❌,✅,❌,✅,55.0,❌,✅,—
MARTI,46.3,✅,✅,✅,✅,55.1,❌,✅,—
BMSTL,62.9,✅,❌,✅,✅,55.1,✅,✅,—
KRGYO,43.7,✅,✅,✅,❌,55.2,❌,✅,—
KRPLS,65.3,✅,✅,✅,✅,55.3,❌,❌,—
NETAS,58.9,❌,✅,❌,❌,55.9,❌,❌,—
HUNER,52.7,❌,✅,❌,❌,55.9,❌,✅,—
ORGE,62.8,❌,✅,❌,✅,55.9,❌,❌,—
YKSLN,42.2,✅,✅,✅,❌,56.3,❌,✅,—
AGHOL,58.7,✅,✅,✅,✅,56.5,✅,✅,🟢
BRSAN,58.9,❌,✅,❌,✅,56.6,❌,❌,—
SOKM,59.2,✅,✅,✅,✅,56.8,❌,✅,—
OZSUB,67.8,❌,✅,❌,✅,56.9,❌,❌,—
HALKB,66.9,✅,✅,✅,✅,56.9,❌,✅,—
IEYHO,77.0,❌,✅,❌,✅,57.8,❌,❌,—
CRFSA,69.9,❌,✅,❌,✅,58.7,❌,❌,—
KCHOL,66.2,✅,✅,✅,✅,59.2,❌,✅,—
KRDMD,68.3,❌,✅,❌,✅,59.9,❌,❌,—
EUKYO,75.2,❌,✅,❌,✅,62.2,❌,❌,—
BIMAS,83.7,✅,✅,✅,✅,62.3,❌,✅,—
CEOEM,54.5,✅,✅,✅,✅,63.1,✅,✅,🟢
AYGAZ,68.8,❌,✅,❌,✅,64.5,❌,❌,—
RYGYO,70.6,❌,✅,❌,✅,64.8,❌,❌,—
ISDMR,74.2,✅,✅,✅,✅,66.2,❌,✅,—
CELHA,64.4,✅,✅,✅,✅,67.5,❌,❌,—
AHGAZ,67.5,✅,✅,✅,✅,69.9,✅,✅,🟢
TRHOL,97.9,✅,✅,✅,✅,70.2,❌,✅,—
DEVA,67.3,✅,✅,✅,❌,71.3,❌,✅,—
ENERY,72.2,✅,✅,✅,✅,73.3,✅,✅,🟢
TKFEN,79.8,✅,✅,✅,❌,73.8,✅,✅,—
TUPRS,80.7,✅,✅,✅,✅,78.6,✅,✅,🟢
