Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
OZYSR,,53.8,❌,❌,❌,98.7,✅,—
EKGYO,58.2,54.0,✅,✅,✅,97.9,✅,🟢
ESCAR,56.6,54.1,❌,❌,❌,97.9,✅,—
EPLAS,51.9,54.2,✅,✅,✅,94.8,❌,—
FONET,69.0,54.2,❌,❌,❌,97.9,✅,—
IZFAS,70.1,54.4,✅,✅,✅,98.0,✅,🟢
ICUGS,62.3,54.5,❌,❌,❌,97.2,✅,—
OYAKC,54.7,54.9,✅,✅,✅,98.1,✅,🟢
EDATA,70.5,54.9,❌,❌,❌,99.2,✅,—
ESCOM,61.3,55.2,❌,❌,❌,99.4,✅,—
RUBNS,54.5,55.3,❌,✅,❌,41.1,❌,—
GUBRF,61.5,55.3,✅,✅,✅,99.1,✅,🟢
EFOR,,55.4,❌,✅,❌,91.0,❌,—
HRKET,,55.4,❌,❌,❌,,❌,—
GSDDE,68.0,55.5,❌,❌,❌,98.7,✅,—
CWENE,63.2,55.5,✅,✅,✅,76.8,❌,—
YGGYO,80.3,55.8,❌,❌,❌,94.6,❌,—
SEKUR,71.0,55.9,❌,❌,❌,99.5,✅,—
VAKBN,57.2,55.9,✅,✅,✅,98.3,✅,🟢
RALYH,61.8,55.9,❌,✅,❌,99.2,✅,—
KARTN,62.4,56.1,❌,❌,❌,93.4,❌,—
AYDEM,57.2,56.1,❌,✅,❌,94.1,❌,—
ULUUN,61.7,56.2,✅,✅,✅,100.0,✅,🟢
TRALT,66.5,56.2,❌,✅,❌,95.3,✅,—
SDTTR,57.3,56.2,❌,✅,❌,95.0,❌,—
UFUK,64.7,56.3,❌,❌,❌,99.8,✅,—
ENDAE,,56.5,❌,✅,❌,84.6,❌,—
ENERY,62.4,56.7,✅,✅,✅,90.7,❌,—
ADGYO,,56.8,❌,✅,❌,-14.4,❌,—
HUNER,52.3,56.9,❌,✅,❌,42.7,❌,—
GUNDG,,56.9,❌,❌,❌,98.0,✅,—
GLYHO,71.7,57.0,❌,❌,❌,99.8,✅,—
EREGL,64.4,57.1,✅,❌,✅,99.1,✅,—
PAGYO,79.8,57.1,❌,❌,❌,99.5,✅,—
BINHO,,57.3,❌,✅,❌,87.4,❌,—
GMTAS,94.9,57.6,✅,❌,✅,100.0,✅,—
ALTNY,,57.6,❌,✅,❌,62.9,❌,—
ISDMR,70.1,57.7,✅,❌,✅,98.7,✅,—
EGGUB,59.8,57.8,✅,✅,✅,100.0,✅,🟢
ERSU,61.9,57.8,❌,✅,❌,95.0,✅,—
TRENJ,66.0,58.1,✅,✅,✅,100.0,✅,🟢
PRDGS,59.0,58.4,❌,✅,❌,94.5,❌,—
ASELS,76.1,58.4,✅,✅,✅,100.0,✅,🟢
SKYMD,,58.8,✅,✅,✅,97.6,✅,🟢
ISBTR,55.1,58.9,✅,✅,✅,98.4,✅,🟢
DURDO,60.1,58.9,✅,❌,✅,98.9,✅,—
TRMET,65.8,59.0,✅,✅,✅,100.0,✅,🟢
INFO,65.9,59.1,❌,❌,❌,86.7,❌,—
DOHOL,63.9,59.3,✅,✅,✅,99.8,✅,🟢
TRGYO,75.4,59.4,✅,❌,✅,100.0,✅,—
BIOEN,50.8,59.6,✅,✅,✅,98.1,✅,🟢
TRCAS,66.8,59.6,✅,✅,✅,99.2,✅,🟢
DURKN,,59.6,✅,✅,✅,,❌,—
BOBET,52.6,59.9,✅,✅,✅,96.5,✅,🟢
HALKB,63.1,60.0,✅,✅,✅,94.5,❌,—
EGEGY,,60.0,✅,✅,✅,100.0,✅,🟢
PKART,66.7,60.2,✅,❌,✅,97.9,✅,—
METRO,70.2,60.3,✅,❌,✅,100.0,✅,—
OFSYM,,60.3,✅,✅,✅,100.0,✅,🟢
AKMGY,64.4,60.4,❌,✅,❌,82.8,❌,—
KRGYO,43.6,60.5,✅,✅,✅,96.4,✅,🟢
ENJSA,71.3,60.6,✅,✅,✅,100.0,✅,🟢
KRONT,70.2,60.6,❌,❌,❌,99.5,✅,—
KCHOL,65.7,60.7,❌,✅,❌,98.1,✅,—
SOKM,58.5,60.7,❌,✅,❌,94.4,❌,—
KORDS,60.6,60.7,❌,✅,❌,99.4,✅,—
ALBRK,64.5,60.7,✅,✅,✅,98.9,✅,🟢
EBEBK,,60.9,✅,❌,✅,98.3,✅,—
POLHO,72.3,61.1,❌,❌,❌,99.8,✅,—
DOCO,64.3,61.2,✅,✅,✅,100.0,✅,🟢
ISKUR,54.2,61.2,❌,✅,❌,87.3,❌,—
EGPRO,65.9,61.4,✅,✅,✅,99.1,✅,🟢
TARKM,,61.5,✅,✅,✅,100.0,✅,🟢
TBORG,58.8,61.8,✅,✅,✅,98.6,✅,🟢
VANGD,82.8,61.9,❌,✅,❌,99.7,✅,—
ALARK,57.6,62.0,✅,✅,✅,100.0,✅,🟢
KGYO,79.0,62.0,✅,✅,✅,100.0,✅,🟢
MARKA,64.2,62.0,❌,❌,❌,99.7,✅,—
MANAS,67.6,62.1,✅,❌,✅,91.6,❌,—
MTRKS,64.4,62.1,❌,✅,❌,98.7,✅,—
ARSAN,68.3,62.2,✅,✅,✅,99.8,✅,🟢
ARMGD,,62.2,❌,❌,❌,84.3,❌,—
RYSAS,70.9,62.3,✅,✅,✅,100.0,✅,🟢
FORTE,,62.5,❌,✅,❌,82.6,❌,—
TSPOR,52.2,62.5,✅,✅,✅,84.4,❌,—
SAYAS,58.6,62.5,✅,✅,✅,100.0,✅,🟢
HKTM,50.2,62.7,✅,✅,✅,100.0,✅,🟢
BJKAS,40.0,63.3,❌,✅,❌,55.3,❌,—
AKCNS,73.5,63.3,✅,❌,✅,99.8,✅,—
KLSYN,71.7,63.3,✅,✅,✅,99.7,✅,🟢
KRPLS,63.9,63.5,❌,✅,❌,99.0,✅,—
ARASE,82.7,63.9,❌,❌,❌,99.3,✅,—
AGESA,73.0,63.9,✅,✅,✅,99.6,✅,🟢
GIPTA,,64.0,✅,✅,✅,100.0,✅,🟢
BIGTK,57.7,64.1,✅,✅,✅,99.2,✅,🟢
BIMAS,83.1,64.2,❌,✅,❌,97.5,✅,—
BRSAN,63.2,64.3,✅,✅,✅,100.0,✅,🟢
GENIL,61.3,64.5,❌,✅,❌,98.8,✅,—
TCKRC,,64.5,❌,✅,❌,94.4,❌,—
CEMZY,,65.1,❌,✅,❌,83.9,❌,—
INDES,67.2,65.2,✅,✅,✅,99.8,✅,🟢
ATSYH,69.3,65.5,❌,❌,❌,99.7,✅,—
AHGAZ,64.4,65.6,✅,✅,✅,99.5,✅,🟢
VERUS,66.6,65.8,❌,✅,❌,99.8,✅,—
CRFSA,83.3,65.8,❌,✅,❌,96.9,✅,—
KCAER,61.0,65.9,❌,✅,❌,98.4,✅,—
ISGYO,68.7,66.0,✅,✅,✅,99.7,✅,🟢
ASTOR,80.0,66.7,✅,✅,✅,100.0,✅,🟢
TNZTP,63.7,66.8,✅,✅,✅,99.7,✅,🟢
PEKGY,69.8,67.0,✅,✅,✅,97.7,✅,🟢
KOCMT,,67.1,✅,✅,✅,54.2,❌,—
BAHKM,,67.2,✅,✅,✅,,❌,—
ALKLC,,67.4,✅,❌,✅,100.0,✅,—
ORGE,69.1,67.5,✅,✅,✅,100.0,✅,🟢
SANFM,59.5,67.8,✅,✅,✅,99.7,✅,🟢
RGYAS,,67.8,✅,✅,✅,84.5,❌,—
EUPWR,82.1,68.0,✅,✅,✅,93.3,❌,—
DMRGD,,68.1,✅,❌,✅,87.3,❌,—
NETAS,65.7,68.3,❌,✅,❌,98.9,✅,—
MOGAN,,68.4,❌,✅,❌,92.0,❌,—
ETYAT,81.2,68.9,✅,✅,✅,99.9,✅,🟢
PCILT,70.8,68.9,✅,✅,✅,97.0,✅,🟢
PSDTC,63.6,68.9,✅,✅,✅,100.0,✅,🟢
KUVVA,69.4,69.0,❌,✅,❌,99.6,✅,—
GESAN,71.3,69.7,✅,✅,✅,100.0,✅,🟢
AYGAZ,71.3,69.7,❌,✅,❌,99.7,✅,—
KRDMD,74.3,69.8,✅,✅,✅,99.4,✅,🟢
AKSGY,75.9,70.1,✅,✅,✅,99.1,✅,🟢
CELHA,63.2,70.2,❌,✅,❌,99.5,✅,—
BRLSM,62.4,70.3,✅,✅,✅,65.7,❌,—
VBTYZ,69.0,70.6,✅,✅,✅,100.0,✅,🟢
INVES,,71.5,❌,✅,❌,95.5,✅,—
DEVA,64.4,72.0,✅,✅,✅,100.0,✅,🟢
TKFEN,77.3,72.3,✅,✅,✅,99.9,✅,🟢
HATSN,,72.4,✅,✅,✅,100.0,✅,🟢
DUNYH,76.8,72.8,❌,❌,❌,82.8,❌,—
KRDMB,88.5,73.5,❌,❌,❌,99.8,✅,—
IZMDC,82.4,74.5,✅,✅,✅,100.0,✅,🟢
ARDYZ,81.5,76.2,❌,✅,❌,99.4,✅,—
ATATP,79.9,76.3,✅,✅,✅,100.0,✅,🟢
DAGI,74.3,76.8,✅,✅,✅,99.7,✅,🟢
TGSAS,76.7,77.1,✅,✅,✅,100.0,✅,🟢
KTLEV,,77.4,✅,✅,✅,100.0,✅,🟢
KERVN,87.6,77.7,❌,✅,❌,97.2,✅,—
TUPRS,78.6,78.4,❌,✅,❌,99.0,✅,—
PASEU,,78.6,✅,✅,✅,70.2,❌,—
OZSUB,82.5,79.1,✅,✅,✅,100.0,✅,🟢
SELEC,89.2,79.9,✅,✅,✅,100.0,✅,🟢
PRZMA,91.8,80.0,✅,✅,✅,98.2,✅,🟢
EUKYO,79.7,80.3,❌,❌,❌,99.7,✅,—
RYGYO,81.4,80.4,✅,✅,✅,100.0,✅,🟢
CATES,71.9,80.6,✅,✅,✅,29.2,❌,—
KRDMA,75.0,81.5,✅,✅,✅,100.0,✅,🟢
ANELE,95.2,84.5,✅,✅,✅,100.0,✅,🟢
AKFIS,,84.6,✅,✅,✅,100.0,✅,🟢
TRHOL,97.7,89.0,✅,✅,✅,100.0,✅,🟢
BIGEN,,89.2,✅,✅,✅,100.0,✅,🟢
OZATD,,94.5,✅,✅,✅,98.6,✅,🟢
IEYHO,98.5,98.2,✅,✅,✅,100.0,✅,🟢
