Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
SILVR,36.9,❌,❌,❌,❌,25.2,❌,❌,—
GENTS,41.2,❌,❌,❌,❌,25.3,❌,❌,—
CMENT,37.6,❌,❌,❌,✅,25.3,❌,❌,—
DOFER,37.8,❌,❌,❌,❌,25.4,❌,❌,—
KONKA,35.4,❌,❌,❌,❌,25.4,❌,❌,—
ICUGS,40.2,❌,❌,❌,❌,25.5,❌,❌,—
CRDFA,43.0,❌,❌,❌,✅,25.5,❌,❌,—
ARZUM,34.2,❌,❌,❌,❌,25.6,❌,❌,—
DAPGM,37.5,❌,❌,❌,❌,25.6,❌,❌,—
MEKAG,37.7,❌,❌,❌,❌,25.7,❌,❌,—
LUKSK,39.7,❌,❌,❌,✅,25.7,❌,❌,—
DERHL,44.5,❌,❌,❌,❌,25.7,❌,❌,—
QNBTR,43.8,❌,❌,❌,❌,25.9,❌,❌,—
CASA,36.3,❌,❌,❌,❌,26.0,❌,❌,—
MMCAS,38.2,❌,❌,❌,❌,26.0,❌,❌,—
EMKEL,39.6,❌,❌,❌,❌,26.1,❌,❌,—
SOKE,36.5,❌,❌,❌,❌,26.2,❌,❌,—
KLSER,23.7,❌,✅,❌,❌,26.2,❌,❌,—
LIDER,37.1,❌,❌,❌,❌,26.2,❌,❌,—
ADESE,42.2,❌,❌,❌,❌,26.3,❌,❌,—
EUREN,34.5,❌,❌,❌,❌,26.3,❌,❌,—
MAKTK,40.2,❌,❌,❌,❌,26.3,❌,❌,—
KUTPO,42.3,❌,❌,❌,❌,26.3,❌,❌,—
LRSHO,38.6,❌,❌,❌,❌,26.3,❌,❌,—
CONSE,32.1,❌,❌,❌,❌,26.4,❌,❌,—
DITAS,38.7,❌,❌,❌,❌,26.4,❌,❌,—
SMRTG,35.7,❌,❌,❌,❌,26.8,❌,❌,—
GLRYH,35.1,❌,❌,❌,❌,26.8,❌,❌,—
TLMAN,37.7,❌,❌,❌,❌,26.8,❌,❌,—
ATAGY,39.3,❌,❌,❌,❌,26.8,❌,❌,—
A1YEN,37.3,❌,❌,❌,❌,26.9,❌,❌,—
ORCAY,32.2,❌,❌,❌,❌,26.9,❌,❌,—
IHEVA,41.3,❌,❌,❌,❌,27.0,❌,❌,—
MNDTR,35.1,❌,❌,❌,❌,27.1,❌,❌,—
ELITE,38.8,❌,❌,❌,❌,27.1,❌,❌,—
ULAS,40.4,❌,❌,❌,❌,27.1,❌,❌,—
BYDNR,40.5,❌,❌,❌,❌,27.2,❌,❌,—
IHLGM,39.1,❌,❌,❌,❌,27.5,❌,❌,—
KIMMR,44.9,❌,❌,❌,❌,27.5,❌,❌,—
IZENR,31.9,❌,❌,❌,❌,27.6,❌,❌,—
KFEIN,40.5,❌,❌,❌,❌,27.6,❌,❌,—
ZEDUR,36.7,❌,❌,❌,❌,27.6,❌,❌,—
SEYKM,38.7,❌,❌,❌,❌,27.7,❌,❌,—
HUBVC,41.0,❌,❌,❌,❌,27.8,❌,❌,—
PARSN,37.7,❌,❌,❌,❌,27.9,❌,❌,—
AVTUR,41.8,❌,❌,❌,❌,28.2,❌,❌,—
MAGEN,42.4,❌,❌,❌,❌,28.2,❌,❌,—
BIOEN,39.0,❌,❌,❌,❌,28.2,❌,❌,—
BFREN,32.1,❌,✅,❌,❌,28.3,❌,❌,—
COSMO,40.8,❌,❌,❌,❌,28.3,❌,❌,—
PAPIL,39.4,❌,❌,❌,❌,28.4,❌,❌,—
TATEN,35.9,❌,❌,❌,❌,28.5,❌,❌,—
ATAKP,33.1,❌,❌,❌,❌,28.5,✅,❌,—
ERSU,41.5,❌,❌,❌,❌,28.6,❌,❌,—
ZOREN,33.7,❌,❌,❌,❌,28.6,❌,❌,—
HTTBT,42.1,❌,❌,❌,❌,28.6,✅,❌,—
VESBE,29.7,❌,❌,❌,❌,28.6,❌,❌,—
IHLAS,38.7,❌,❌,❌,❌,28.7,❌,✅,—
KONTR,33.1,❌,❌,❌,❌,28.7,❌,✅,—
OSMEN,36.3,❌,✅,❌,❌,28.7,❌,❌,—
GZNMI,38.4,❌,❌,❌,❌,28.8,❌,❌,—
SELVA,40.0,❌,❌,❌,❌,28.9,❌,❌,—
SMART,40.2,❌,❌,❌,❌,29.0,❌,❌,—
PENTA,37.0,❌,❌,❌,❌,29.0,❌,❌,—
BMSCH,41.3,❌,❌,❌,❌,29.1,❌,❌,—
CEMTS,42.7,❌,❌,❌,✅,29.1,✅,❌,—
HATEK,38.0,❌,❌,❌,❌,29.2,❌,❌,—
MARBL,36.6,❌,❌,❌,❌,29.2,❌,❌,—
AVHOL,39.1,❌,❌,❌,❌,29.2,❌,❌,—
IZFAS,40.6,❌,❌,❌,❌,29.2,❌,❌,—
KOPOL,35.4,❌,❌,❌,❌,29.2,❌,❌,—
OSTIM,36.5,❌,❌,❌,❌,29.3,❌,❌,—
BERA,38.3,❌,❌,❌,❌,29.3,❌,❌,—
TRILC,36.5,❌,❌,❌,❌,29.3,❌,✅,—
BURCE,46.1,❌,❌,❌,❌,29.3,❌,❌,—
ACSEL,43.5,❌,❌,❌,❌,29.3,❌,❌,—
ALKA,43.0,❌,❌,❌,❌,29.4,❌,❌,—
CVKMD,43.9,❌,❌,❌,❌,29.4,✅,❌,—
SAMAT,39.0,❌,❌,❌,❌,29.5,❌,❌,—
YAYLA,40.7,❌,❌,❌,❌,29.5,❌,❌,—
IHGZT,39.5,❌,❌,❌,❌,29.5,❌,❌,—
CEMAS,42.0,❌,❌,❌,❌,29.5,❌,❌,—
SNICA,29.1,❌,❌,❌,❌,29.6,❌,❌,—
LINK,38.1,❌,❌,❌,❌,29.6,❌,❌,—
MEGMT,39.9,❌,❌,❌,❌,29.6,✅,❌,—
FENER,34.3,❌,✅,❌,❌,29.6,❌,✅,—
RUZYE,39.0,❌,❌,❌,❌,29.7,❌,❌,—
KUYAS,42.8,❌,❌,❌,✅,29.7,❌,❌,—
KRSTL,46.4,❌,❌,❌,❌,29.7,❌,❌,—
ENSRI,40.3,❌,❌,❌,❌,29.8,❌,✅,—
DMSAS,40.4,❌,❌,❌,❌,29.8,❌,❌,—
OYYAT,42.9,❌,❌,❌,❌,29.8,✅,❌,—
BIENY,30.1,❌,❌,❌,❌,29.8,❌,❌,—
DOGUB,43.4,❌,❌,❌,❌,29.8,❌,❌,—
KSTUR,40.3,❌,❌,❌,❌,30.0,❌,❌,—
ARENA,39.7,❌,❌,❌,❌,30.1,❌,❌,—
ALKIM,40.5,❌,❌,❌,✅,30.2,❌,❌,—
BRKSN,41.9,❌,❌,❌,❌,30.4,❌,❌,—
YATAS,41.2,❌,❌,❌,❌,30.4,❌,❌,—
GLCVY,42.2,❌,❌,❌,❌,30.7,❌,❌,—
GRNYO,40.5,❌,❌,❌,❌,30.7,❌,❌,—
TDGYO,40.4,❌,❌,❌,❌,30.7,❌,❌,—
KRVGD,43.0,❌,❌,❌,❌,30.8,✅,❌,—
AKSUE,44.3,❌,❌,❌,❌,30.8,❌,❌,—
BASCM,44.1,❌,❌,❌,❌,30.8,❌,❌,—
DESA,42.9,❌,❌,❌,✅,30.8,❌,❌,—
ASUZU,40.0,❌,❌,❌,❌,30.9,❌,❌,—
POLTK,35.7,❌,❌,❌,❌,30.9,❌,❌,—
TKNSA,39.0,❌,❌,❌,❌,31.1,❌,❌,—
PRKAB,42.2,❌,❌,❌,❌,31.1,❌,❌,—
SRVGY,37.5,❌,❌,❌,❌,31.1,✅,❌,—
GATEG,46.3,❌,❌,❌,✅,31.1,❌,❌,—
PLTUR,41.5,❌,❌,❌,❌,31.1,❌,❌,—
KLMSN,43.0,❌,❌,❌,✅,31.2,❌,❌,—
GOKNR,38.3,❌,❌,❌,❌,31.2,❌,❌,—
OBASE,42.6,❌,❌,❌,❌,31.2,❌,❌,—
KLKIM,41.4,❌,❌,❌,❌,31.2,❌,❌,—
PEKGY,43.1,❌,❌,❌,❌,31.2,❌,❌,—
PRDGS,38.2,❌,❌,❌,❌,31.2,❌,❌,—
TEKTU,42.3,❌,❌,❌,❌,31.3,❌,❌,—
ARCLK,37.3,❌,❌,❌,❌,31.3,❌,❌,—
MZHLD,36.4,❌,❌,❌,❌,31.4,❌,❌,—
EDATA,45.6,❌,❌,❌,✅,31.4,❌,❌,—
TSGYO,39.8,❌,❌,❌,❌,31.4,❌,❌,—
IHAAS,42.0,❌,❌,❌,❌,31.5,❌,❌,—
YYLGD,41.6,❌,❌,❌,❌,31.5,✅,❌,—
TMPOL,43.1,❌,❌,❌,❌,31.5,❌,❌,—
SEKUR,45.9,❌,❌,❌,✅,31.5,❌,❌,—
KAYSE,38.8,❌,❌,❌,❌,31.6,❌,❌,—
ALFAS,39.1,❌,❌,❌,❌,31.6,❌,❌,—
GOLTS,40.4,❌,❌,❌,❌,31.6,❌,❌,—
VKFYO,42.7,❌,❌,❌,❌,31.7,❌,❌,—
EKSUN,40.2,❌,❌,❌,❌,31.7,❌,❌,—
BRYAT,42.5,❌,❌,❌,❌,31.8,❌,❌,—
ESEN,41.8,❌,❌,❌,❌,31.9,❌,❌,—
TERA,45.7,❌,❌,❌,✅,31.9,❌,❌,—
KAREL,39.8,❌,❌,❌,❌,31.9,❌,❌,—
EUYO,43.2,❌,❌,❌,❌,31.9,❌,❌,—
VKGYO,48.0,❌,❌,❌,✅,32.0,❌,❌,—
BEYAZ,41.7,❌,❌,❌,❌,32.1,❌,❌,—
ERCB,32.8,❌,❌,❌,❌,32.1,✅,❌,—
BRKVY,43.3,❌,❌,❌,❌,32.1,❌,❌,—
DGNMO,40.9,❌,❌,❌,❌,32.2,❌,❌,—
PENGD,45.2,❌,❌,❌,✅,32.2,❌,❌,—
QUAGR,39.1,❌,❌,❌,❌,32.2,❌,❌,—
ECZYT,47.8,❌,❌,❌,✅,32.3,✅,❌,—
DESPC,39.5,❌,❌,❌,❌,32.4,❌,❌,—
CANTE,39.2,❌,❌,❌,❌,32.4,❌,❌,—
BIZIM,38.3,❌,❌,❌,❌,32.4,❌,❌,—
KENT,34.5,❌,❌,❌,❌,32.5,❌,❌,—
DOKTA,41.0,❌,❌,❌,❌,32.7,❌,❌,—
EUHOL,44.0,❌,❌,❌,❌,32.7,✅,❌,—
HEKTS,32.1,❌,✅,❌,❌,32.8,❌,❌,—
LKMNH,43.2,❌,❌,❌,✅,32.8,❌,❌,—
KTSKR,45.1,❌,❌,❌,❌,32.8,❌,❌,—
OZGYO,45.7,❌,❌,❌,❌,32.8,❌,❌,—
SNGYO,42.6,❌,❌,❌,❌,32.9,❌,❌,—
AFYON,45.8,❌,❌,❌,✅,32.9,❌,❌,—
DYOBY,42.7,❌,❌,❌,❌,33.1,❌,❌,—
PGSUS,37.1,❌,❌,❌,❌,33.2,❌,✅,—
INVEO,41.6,❌,❌,❌,❌,33.3,❌,❌,—
GSRAY,33.0,❌,✅,❌,❌,33.3,❌,❌,—
KLGYO,42.3,❌,❌,❌,❌,33.4,❌,❌,—
ISKPL,42.8,❌,❌,❌,❌,33.4,❌,❌,—
IDGYO,41.6,❌,❌,❌,❌,33.4,❌,❌,—
BIGTK,42.4,❌,❌,❌,❌,33.5,❌,❌,—
INFO,43.4,❌,❌,❌,❌,33.5,❌,❌,—
DENGE,40.9,❌,❌,❌,❌,33.5,❌,❌,—
BAKAB,43.7,❌,❌,❌,❌,33.6,❌,❌,—
ALCTL,43.1,❌,❌,❌,❌,33.6,✅,❌,—
BALAT,43.5,❌,❌,❌,❌,33.7,❌,❌,—
OYAYO,46.6,❌,❌,❌,❌,33.7,❌,❌,—
SANFM,41.5,❌,❌,❌,✅,33.7,❌,❌,—
RALYH,46.4,❌,❌,❌,✅,33.7,❌,❌,—
BANVT,39.4,❌,❌,❌,❌,33.8,❌,❌,—
PNLSN,42.7,❌,❌,❌,❌,34.0,❌,❌,—
PSGYO,44.4,❌,❌,❌,❌,34.1,❌,❌,—
DGATE,48.3,❌,❌,❌,❌,34.2,❌,❌,—
HEDEF,45.4,❌,❌,❌,✅,34.2,❌,❌,—
ISBIR,40.0,❌,❌,❌,❌,34.2,❌,❌,—
ISYAT,41.7,❌,❌,❌,❌,34.2,✅,❌,—
ULUFA,48.1,❌,❌,❌,❌,34.3,✅,❌,—
TGSAS,45.9,❌,❌,❌,✅,34.3,❌,❌,—
INGRM,41.1,❌,❌,❌,❌,34.4,❌,❌,—
FADE,42.2,❌,❌,❌,❌,34.4,❌,❌,—
SKBNK,44.5,❌,❌,❌,❌,34.5,❌,❌,—
SUMAS,41.1,❌,❌,❌,❌,34.5,❌,❌,—
NUGYO,44.2,❌,❌,❌,❌,34.5,❌,❌,—
AZTEK,41.7,❌,❌,❌,❌,34.5,❌,❌,—
DAGI,47.6,❌,❌,❌,✅,34.5,❌,❌,—
CMBTN,36.4,❌,❌,❌,❌,34.6,❌,❌,—
YUNSA,47.1,❌,❌,❌,✅,34.7,✅,❌,—
INTEM,45.5,❌,❌,❌,❌,34.7,❌,❌,—
GWIND,43.1,❌,❌,❌,❌,34.8,❌,❌,—
YAPRK,39.8,❌,❌,❌,❌,34.8,❌,❌,—
FRIGO,45.4,❌,❌,❌,❌,34.9,❌,❌,—
MAKIM,39.3,❌,❌,❌,❌,34.9,✅,❌,—
MNDRS,43.8,❌,❌,❌,❌,35.0,❌,❌,—
BRKO,44.5,❌,❌,❌,✅,35.1,❌,❌,—
DERIM,42.5,❌,❌,❌,✅,35.2,❌,❌,—
BRISA,43.9,❌,❌,❌,❌,35.2,❌,❌,—
BURVA,49.6,❌,❌,❌,❌,35.3,❌,❌,—
EGSER,41.5,❌,❌,❌,❌,35.3,❌,❌,—
CLEBI,44.7,❌,❌,❌,❌,35.3,✅,❌,—
VESTL,31.6,❌,❌,❌,❌,35.3,❌,❌,—
PINSU,49.7,❌,❌,❌,✅,35.3,✅,❌,—
SKTAS,39.8,❌,❌,❌,❌,35.4,❌,❌,—
SUWEN,36.9,❌,❌,❌,❌,35.5,❌,❌,—
GEDZA,45.9,❌,❌,❌,❌,35.5,❌,❌,—
MANAS,48.2,❌,❌,❌,❌,35.6,❌,❌,—
MACKO,48.5,❌,❌,❌,❌,35.7,❌,❌,—
VANGD,52.8,❌,❌,❌,✅,35.7,❌,❌,—
ULUSE,46.9,❌,❌,❌,❌,35.7,❌,❌,—
BNTAS,39.1,❌,❌,❌,✅,35.7,❌,❌,—
PKART,50.8,❌,❌,❌,❌,35.8,❌,❌,—
ATLAS,44.4,❌,❌,❌,❌,35.8,❌,❌,—
RODRG,44.8,❌,❌,❌,❌,35.9,❌,❌,—
ISMEN,46.0,❌,❌,❌,❌,35.9,❌,❌,—
BRMEN,46.5,❌,❌,❌,✅,36.0,❌,❌,—
MSGYO,49.0,❌,❌,❌,✅,36.0,❌,❌,—
GEDIK,50.1,❌,❌,❌,❌,36.0,❌,❌,—
KUVVA,49.5,❌,❌,❌,✅,36.0,❌,❌,—
ISGSY,52.6,❌,❌,❌,✅,36.2,❌,❌,—
BESLR,44.5,❌,❌,❌,❌,36.2,❌,❌,—
NIBAS,46.3,❌,❌,❌,❌,36.5,❌,❌,—
DZGYO,47.1,❌,❌,❌,❌,36.6,❌,❌,—
SDTTR,45.2,❌,❌,❌,✅,36.7,❌,❌,—
MERCN,45.0,❌,❌,❌,❌,36.7,❌,❌,—
DGGYO,44.3,❌,❌,❌,✅,36.7,❌,❌,—
BUCIM,40.5,❌,❌,❌,❌,36.7,❌,❌,—
TTRAK,39.1,❌,❌,❌,❌,36.8,❌,❌,—
ULKER,44.8,❌,❌,❌,❌,36.8,✅,❌,—
GRSEL,50.9,❌,❌,❌,❌,36.9,✅,❌,—
GENIL,44.2,❌,❌,❌,❌,36.9,❌,❌,—
GESAN,45.8,❌,❌,❌,❌,37.1,❌,❌,—
BVSAN,40.9,❌,❌,❌,❌,37.1,❌,❌,—
GSDHO,46.6,❌,❌,❌,✅,37.1,❌,❌,—
SUNTK,46.2,❌,❌,❌,❌,37.2,❌,❌,—
MOBTL,54.5,❌,❌,❌,✅,37.2,❌,❌,—
CUSAN,44.0,❌,❌,❌,✅,37.3,❌,❌,—
GOODY,39.6,❌,❌,❌,✅,37.4,❌,❌,—
MERIT,47.8,❌,❌,❌,❌,37.4,❌,❌,—
KRDMB,57.4,❌,❌,❌,✅,37.5,❌,❌,—
ADEL,41.7,❌,✅,❌,❌,37.5,❌,❌,—
AVOD,46.0,❌,❌,❌,❌,37.6,❌,❌,—
PSDTC,45.3,❌,❌,❌,✅,37.6,❌,❌,—
OZRDN,52.2,❌,❌,❌,❌,37.6,❌,❌,—
KZGYO,33.8,❌,❌,❌,❌,37.7,❌,❌,—
DOAS,48.4,❌,❌,❌,❌,37.7,❌,❌,—
QNBFK,42.2,❌,❌,❌,❌,37.8,❌,❌,—
ALGYO,45.1,❌,❌,❌,❌,37.8,❌,❌,—
KCAER,45.3,❌,❌,❌,✅,37.8,❌,❌,—
NTHOL,46.8,❌,❌,❌,✅,37.9,❌,❌,—
SANKO,44.3,❌,❌,❌,❌,37.9,❌,❌,—
TEHOL,49.3,❌,❌,❌,✅,37.9,❌,❌,—
KLNMA,41.8,❌,❌,❌,❌,37.9,❌,❌,—
AYEN,48.9,❌,❌,❌,✅,37.9,❌,❌,—
RUBNS,44.5,❌,❌,❌,❌,37.9,❌,❌,—
VAKKO,47.4,❌,❌,❌,✅,38.1,❌,❌,—
MRGYO,41.1,❌,❌,❌,❌,38.1,❌,❌,—
IEYHO,56.0,❌,❌,❌,✅,38.2,❌,❌,—
LIDFA,52.4,❌,❌,❌,❌,38.5,❌,❌,—
AKENR,44.6,❌,❌,❌,❌,38.6,❌,❌,—
CWENE,46.4,❌,❌,❌,❌,38.6,✅,❌,—
AYCES,45.8,❌,❌,❌,❌,38.6,❌,❌,—
SARKY,51.0,❌,❌,❌,❌,38.6,❌,❌,—
CATES,43.9,❌,❌,❌,❌,38.7,❌,❌,—
HLGYO,54.7,❌,❌,❌,✅,38.8,✅,❌,—
MIATK,42.8,❌,❌,❌,❌,38.8,✅,❌,—
MGROS,51.3,❌,❌,❌,❌,38.8,✅,❌,—
BLCYT,44.8,❌,❌,❌,❌,38.8,✅,✅,—
PRZMA,51.0,❌,❌,❌,❌,38.8,❌,❌,—
JANTS,38.7,❌,❌,❌,❌,38.9,❌,❌,—
DNISI,45.8,❌,❌,❌,✅,38.9,❌,❌,—
ISFIN,54.3,❌,❌,❌,❌,38.9,❌,❌,—
KARTN,50.0,❌,❌,❌,❌,39.0,❌,❌,—
ALCAR,39.8,❌,❌,❌,❌,39.1,❌,❌,—
BAGFS,44.8,❌,❌,❌,❌,39.1,❌,❌,—
RNPOL,50.7,❌,❌,❌,❌,39.2,❌,❌,—
CIMSA,49.0,❌,❌,❌,❌,39.3,✅,❌,—
TUREX,44.1,❌,❌,❌,❌,39.3,✅,❌,—
GLBMD,46.9,❌,❌,❌,❌,39.3,✅,❌,—
BASGZ,58.6,❌,❌,❌,✅,39.5,❌,❌,—
PRKME,44.5,❌,❌,❌,❌,39.6,❌,❌,—
GARFA,48.9,❌,❌,❌,✅,39.7,❌,❌,—
INTEK,40.2,❌,❌,❌,❌,39.7,✅,❌,—
MAALT,47.7,❌,❌,❌,❌,39.7,❌,❌,—
TSKB,47.4,❌,❌,❌,❌,39.7,❌,❌,—
ULUUN,47.9,❌,❌,❌,✅,39.9,✅,❌,—
OTKAR,40.5,❌,❌,❌,❌,40.1,❌,✅,—
HKTM,43.1,❌,❌,❌,❌,40.2,❌,❌,—
YKSLN,31.9,❌,❌,❌,❌,40.3,❌,❌,—
FROTO,45.6,✅,❌,✅,❌,40.3,✅,✅,—
EMNIS,40.2,❌,❌,❌,❌,40.4,✅,❌,—
AKFGY,48.7,❌,❌,❌,❌,40.4,❌,❌,—
AGYO,47.3,❌,❌,❌,❌,40.4,❌,❌,—
TABGD,53.6,❌,❌,❌,❌,40.5,❌,❌,—
ICBCT,50.7,❌,❌,❌,❌,40.5,❌,❌,—
MTRKS,49.3,❌,❌,❌,✅,40.5,❌,❌,—
SASA,38.0,❌,❌,❌,❌,40.7,❌,❌,—
IZMDC,49.6,❌,❌,❌,✅,40.8,❌,❌,—
EDIP,51.5,❌,❌,❌,✅,40.9,❌,❌,—
EUKYO,58.1,❌,❌,❌,✅,40.9,❌,❌,—
NTGAZ,57.7,❌,❌,❌,✅,41.0,❌,❌,—
SNPAM,48.8,❌,❌,❌,✅,41.0,✅,❌,—
DIRIT,46.4,❌,❌,❌,❌,41.0,❌,❌,—
GEREL,55.0,❌,❌,❌,✅,41.0,✅,❌,—
KORDS,46.4,❌,❌,❌,❌,41.0,❌,❌,—
ORMA,45.4,❌,❌,❌,❌,41.0,✅,❌,—
UMPAS,56.5,✅,❌,❌,❌,41.1,❌,✅,—
ECILC,49.7,❌,❌,❌,✅,41.2,✅,❌,—
KMPUR,44.2,❌,❌,❌,❌,41.3,✅,❌,—
POLHO,62.9,❌,❌,❌,✅,41.3,❌,❌,—
AYES,58.8,❌,❌,❌,✅,41.4,✅,❌,—
TURGG,46.7,❌,❌,❌,❌,41.6,❌,❌,—
ANELE,52.6,❌,❌,❌,✅,41.6,❌,❌,—
SANEL,53.0,❌,❌,❌,❌,41.6,❌,❌,—
SELEC,51.6,❌,❌,❌,✅,41.6,❌,❌,—
PETUN,49.2,❌,❌,❌,❌,41.6,❌,❌,—
BRLSM,45.5,❌,❌,❌,❌,41.6,❌,❌,—
MTRYO,50.9,❌,❌,❌,❌,41.7,❌,❌,—
ANSGR,56.1,❌,❌,❌,❌,41.8,❌,❌,—
VERUS,51.4,❌,❌,❌,✅,41.8,❌,❌,—
MARTI,37.7,❌,❌,❌,❌,41.8,❌,❌,—
NUHCM,46.6,❌,❌,❌,❌,41.8,✅,❌,—
KNFRT,47.2,❌,❌,❌,❌,42.0,❌,❌,—
BOBET,43.2,❌,❌,❌,❌,42.1,❌,❌,—
GOZDE,46.0,❌,❌,❌,❌,42.2,❌,❌,—
CEOEM,45.3,❌,❌,❌,❌,42.2,❌,❌,—
ESCOM,52.9,❌,❌,❌,✅,42.2,✅,❌,—
METRO,57.1,❌,❌,❌,✅,42.3,❌,❌,—
AKSEN,57.5,❌,❌,❌,✅,42.4,✅,❌,—
SISE,48.2,❌,❌,❌,❌,42.6,❌,❌,—
TSPOR,42.8,❌,❌,❌,❌,43.1,✅,❌,—
PAGYO,61.5,❌,❌,❌,✅,43.1,❌,❌,—
OZKGY,50.3,❌,❌,❌,✅,43.1,✅,❌,—
HURGZ,50.7,❌,❌,❌,❌,43.1,❌,❌,—
ATSYH,52.9,❌,❌,❌,❌,43.2,❌,❌,—
TBORG,49.5,❌,❌,❌,❌,43.2,❌,❌,—
KARSN,44.5,❌,❌,❌,❌,43.2,❌,❌,—
KGYO,58.2,❌,❌,❌,❌,43.3,❌,❌,—
SAYAS,47.9,❌,❌,❌,❌,43.3,❌,❌,—
ARASE,64.0,❌,❌,❌,❌,43.5,❌,❌,—
ETYAT,56.4,❌,❌,❌,✅,43.6,✅,❌,—
AKMGY,54.3,❌,❌,❌,❌,43.6,✅,❌,—
THYAO,51.9,❌,❌,❌,❌,43.6,✅,❌,—
TURSG,62.4,❌,❌,❌,❌,43.8,❌,❌,—
SONME,53.0,❌,❌,❌,✅,44.1,❌,❌,—
DOHOL,56.7,❌,❌,❌,❌,44.2,❌,❌,—
EUPWR,54.4,❌,❌,❌,❌,44.4,❌,❌,—
TATGD,47.5,❌,✅,❌,❌,44.5,✅,❌,—
FONET,58.3,❌,❌,❌,❌,44.5,✅,❌,—
PNSUT,49.2,❌,❌,❌,❌,44.6,✅,❌,—
ATEKS,47.6,❌,❌,❌,✅,44.6,✅,❌,—
TCELL,54.4,✅,❌,✅,❌,44.7,✅,❌,—
FMIZP,47.5,❌,❌,❌,❌,44.8,✅,❌,—
KRONT,57.2,❌,❌,❌,❌,45.0,✅,❌,—
